Date,NumOfAnimals,average_temp,Precipitation,MonthsInCare,AgeInMonths,Season_Spring,Season_Summer,Season_Fall,Season_Winter,DayOfWeek_Monday,DayOfWeek_Tuesday,DayOfWeek_Wednesday,DayOfWeek_Thursday,DayOfWeek_Friday,DayOfWeek_Saturday,DayOfWeek_Sunday,Species_Bird,Species_Cat,Species_Dog,Species_Rabbit Sh,Species_Species_Kitten
2025-09-14,62,63.0,0.0,10.67,29.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
2025-09-14,62,63.0,0.0,8.97,10.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
2025-09-14,62,63.0,0.0,5.53,0.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
2025-09-14,62,63.0,0.0,5.53,0.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
2025-09-14,62,63.0,0.0,3.67,0.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
2025-09-14,62,63.0,0.0,3.67,0.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
2025-09-14,62,63.0,0.0,2.57,50.0,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
2025-09-14,62,63.0,0.0,2.43,14.0,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2025-09-14,62,63.0,0.0,1.93,75.0,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
2025-09-14,62,63.0,0.0,1.5,2.75,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
2025-09-14,62,63.0,0.0,1.5,64.0,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
2025-09-14,62,63.0,0.0,1.27,61.0,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
2025-09-14,62,63.0,0.0,1.2,6.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
2025-09-14,62,63.0,0.0,1.2,6.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
2025-09-14,62,63.0,0.0,1.17,3.75,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
2025-09-14,62,63.0,0.0,1.17,3.75,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
2025-09-14,62,63.0,0.0,1.1,13.0,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
2025-09-14,62,63.0,0.0,0.93,24.0,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
2025-09-14,62,63.0,0.0,0.9,6.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
2025-09-14,62,63.0,0.0,0.83,26.0,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
2025-09-14,62,63.0,0.0,0.83,4.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
2025-09-14,62,63.0,0.0,0.83,48.0,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
2025-09-14,62,63.0,0.0,0.83,4.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
2025-09-14,62,63.0,0.0,0.77,12.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
2025-09-14,62,63.0,0.0,0.77,75.0,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
2025-09-14,62,63.0,0.0,0.6,62.0,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
2025-09-14,62,63.0,0.0,0.57,9.0,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
2025-09-14,62,63.0,0.0,0.57,55.0,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
2025-09-14,62,63.0,0.0,0.5,60.0,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
2025-09-14,62,63.0,0.0,0.47,60.0,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
2025-09-14,62,63.0,0.0,0.47,24.0,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
2025-09-14,62,63.0,0.0,0.47,25.0,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
2025-09-14,62,63.0,0.0,0.47,0.0,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False
2025-09-14,62,63.0,0.0,0.4,18.0,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
2025-09-14,62,63.0,0.0,0.4,0.0,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
2025-09-14,62,63.0,0.0,0.4,48.0,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
2025-09-14,62,63.0,0.0,0.37,12.0,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
2025-09-14,62,63.0,0.0,0.37,48.0,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
2025-09-14,62,63.0,0.0,0.37,104.0,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
2025-09-14,62,63.0,0.0,0.37,42.0,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
2025-09-14,62,63.0,0.0,0.3,19.0,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
2025-09-14,62,63.0,0.0,0.3,2.25,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
2025-09-14,62,63.0,0.0,0.3,1.75,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
2025-09-14,62,63.0,0.0,0.3,2.25,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
2025-09-14,62,63.0,0.0,0.3,2.5,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
2025-09-14,62,63.0,0.0,0.3,2.25,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
2025-09-14,62,63.0,0.0,0.27,72.0,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
2025-09-14,62,63.0,0.0,0.27,108.0,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2025-09-14,62,63.0,0.0,0.23,2.75,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
2025-09-14,62,63.0,0.0,0.23,3.5,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
2025-09-14,62,63.0,0.0,0.23,4.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
2025-09-14,62,63.0,0.0,0.23,4.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
2025-09-14,62,63.0,0.0,0.23,12.0,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2025-09-14,62,63.0,0.0,0.23,12.0,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
2025-09-14,62,63.0,0.0,0.23,4.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
2025-09-14,62,63.0,0.0,0.23,12.0,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2025-09-14,62,63.0,0.0,0.23,3.5,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
2025-09-14,62,63.0,0.0,0.17,6.0,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
2025-09-14,62,63.0,0.0,0.17,7.0,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
2025-09-14,62,63.0,0.0,0.1,4.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
2025-09-14,62,63.0,0.0,0.1,4.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
