Date,NumOfAnimals,average_temp,Precipitation,MonthsInCare,AgeInMonths,Season_Spring,Season_Summer,Season_Fall,Season_Winter,DayOfWeek_Monday,DayOfWeek_Tuesday,DayOfWeek_Wednesday,DayOfWeek_Thursday,DayOfWeek_Friday,DayOfWeek_Saturday,DayOfWeek_Sunday,Species_Barn Cat,Species_Cat,Species_Dog,Species_Rabbit Sh,Species_Species_Kitten
2025-05-21,37,52.0,0.0,7.03,7.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2025-05-21,37,52.0,0.0,6.8,25.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2025-05-21,37,52.0,0.0,5.1,6.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2025-05-21,37,52.0,0.0,4.6,47.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
2025-05-21,37,52.0,0.0,2.8,8.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
2025-05-21,37,52.0,0.0,2.77,20.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
2025-05-21,37,52.0,0.0,2.43,42.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
2025-05-21,37,52.0,0.0,2.43,26.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
2025-05-21,37,52.0,0.0,2.2,50.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
2025-05-21,37,52.0,0.0,2.1,62.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
2025-05-21,37,52.0,0.0,1.57,49.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
2025-05-21,37,52.0,0.0,1.27,61.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
2025-05-21,37,52.0,0.0,1.2,73.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
2025-05-21,37,52.0,0.0,1.17,10.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2025-05-21,37,52.0,0.0,1.17,10.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2025-05-21,37,52.0,0.0,1.07,60.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
2025-05-21,37,52.0,0.0,1.0,24.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
2025-05-21,37,52.0,0.0,0.97,13.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
2025-05-21,37,52.0,0.0,0.93,68.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
2025-05-21,37,52.0,0.0,0.6,24.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
2025-05-21,37,52.0,0.0,0.57,14.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
2025-05-21,37,52.0,0.0,0.57,12.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
2025-05-21,37,52.0,0.0,0.53,24.0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
2025-05-21,37,52.0,0.0,0.53,12.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
2025-05-21,37,52.0,0.0,0.43,86.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
2025-05-21,37,52.0,0.0,0.43,18.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
2025-05-21,37,52.0,0.0,0.4,84.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
2025-05-21,37,52.0,0.0,0.4,24.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
2025-05-21,37,52.0,0.0,0.4,9.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
2025-05-21,37,52.0,0.0,0.37,24.0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
2025-05-21,37,52.0,0.0,0.37,120.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
2025-05-21,37,52.0,0.0,0.37,24.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
2025-05-21,37,52.0,0.0,0.33,12.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
2025-05-21,37,52.0,0.0,0.3,12.0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
2025-05-21,37,52.0,0.0,0.27,24.0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
2025-05-21,37,52.0,0.0,0.2,24.0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
2025-05-21,37,52.0,0.0,0.13,2.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
