Date,NumOfAnimals,average_temp,Precipitation,MonthsInCare,AgeInMonths,Season_Spring,Season_Summer,Season_Fall,Season_Winter,DayOfWeek_Monday,DayOfWeek_Tuesday,DayOfWeek_Wednesday,DayOfWeek_Thursday,DayOfWeek_Friday,DayOfWeek_Saturday,DayOfWeek_Sunday,Species_Barn Cat,Species_Cat,Species_Dog,Species_Guinea Pig,Species_Lionhead,Species_Rabbit Sh,Species_Species_Kitten
2025-11-16,82,54.0,0.0,12.77,31.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
2025-11-16,82,54.0,0.0,11.07,12.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
2025-11-16,82,54.0,0.0,7.63,16.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
2025-11-16,82,54.0,0.0,7.63,0.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
2025-11-16,82,54.0,0.0,7.63,0.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
2025-11-16,82,54.0,0.0,7.63,0.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
2025-11-16,82,54.0,0.0,7.33,7.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
2025-11-16,82,54.0,0.0,5.03,8.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
2025-11-16,82,54.0,0.0,4.03,77.0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
2025-11-16,82,54.0,0.0,3.97,39.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
2025-11-16,82,54.0,0.0,3.87,6.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
2025-11-16,82,54.0,0.0,3.87,6.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
2025-11-16,82,54.0,0.0,3.07,8.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
2025-11-16,82,54.0,0.0,2.9,5.0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
2025-11-16,82,54.0,0.0,2.57,3.25,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2025-11-16,82,54.0,0.0,2.57,2.5,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2025-11-16,82,54.0,0.0,2.57,27.0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
