Date,NumOfAnimals,average_temp,Precipitation,MonthsInCare,AgeInMonths,Season_Spring,Season_Summer,Season_Fall,Season_Winter,DayOfWeek_Monday,DayOfWeek_Tuesday,DayOfWeek_Wednesday,DayOfWeek_Thursday,DayOfWeek_Friday,DayOfWeek_Saturday,DayOfWeek_Sunday,Species_Barn Cat,Species_Cat,Species_Dog,Species_Guinea Pig,Species_Lionhead,Species_Rabbit Sh,Species_Species_Kitten
2025-10-21,78,49.0,0.0,11.9,30.0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2025-10-21,78,49.0,0.0,10.2,11.0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2025-10-21,78,49.0,0.0,6.77,0.0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2025-10-21,78,49.0,0.0,6.77,15.0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2025-10-21,78,49.0,0.0,6.77,0.0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2025-10-21,78,49.0,0.0,6.77,0.0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2025-10-21,78,49.0,0.0,6.47,6.0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2025-10-21,78,49.0,0.0,4.9,0.0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2025-10-21,78,49.0,0.0,4.9,0.0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2025-10-21,78,49.0,0.0,4.17,8.0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2025-10-21,78,49.0,0.0,3.67,15.0,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
2025-10-21,78,49.0,0.0,3.17,76.0,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
2025-10-21,78,49.0,0.0,3.1,38.0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2025-10-21,78,49.0,0.0,3.0,5.0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2025-10-21,78,49.0,0.0,3.0,5.0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2025-10-21,78,49.0,0.0,2.27,19.0,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
2025-10-21,78,49.0,0.0,2.2,7.0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
2025-10-21,78,49.0,0.0,1.8,13.0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2025-10-21,78,49.0,0.0,1.7,27.0,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
2025-10-21,78,49.0,0.0,1.63,97.0,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
2025-10-21,78,49.0,0.0,1.6,2.5,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
2025-10-21,78,49.0,0.0,1.6,2.5,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
2025-10-21,78,49.0,0.0,1.57,11.0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
2025-10-21,78,49.0,0.0,1.43,73.0,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
2025-10-21,78,49.0,0.0,1.17,67.0,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
2025-10-21,78,49.0,0.0,1.07,2.75,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
2025-10-21,78,49.0,0.0,1.07,12.0,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
2025-10-21,78,49.0,0.0,1.07,2.75,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
2025-10-21,78,49.0,0.0,0.93,36.0,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
2025-10-21,78,49.0,0.0,0.93,48.0,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
2025-10-21,78,49.0,0.0,0.9,3.0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
2025-10-21,78,49.0,0.0,0.9,36.0,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
2025-10-21,78,49.0,0.0,0.9,3.0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
2025-10-21,78,49.0,0.0,0.8,60.0,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
2025-10-21,78,49.0,0.0,0.8,36.0,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
2025-10-21,78,49.0,0.0,0.77,0.0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
2025-10-21,78,49.0,0.0,0.77,0.0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
2025-10-21,78,49.0,0.0,0.77,0.0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
2025-10-21,78,49.0,0.0,0.73,41.0,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
2025-10-21,78,49.0,0.0,0.73,25.0,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
2025-10-21,78,49.0,0.0,0.67,29.0,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
2025-10-21,78,49.0,0.0,0.67,24.0,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
2025-10-21,78,49.0,0.0,0.6,2.5,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
2025-10-21,78,49.0,0.0,0.6,2.5,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
2025-10-21,78,49.0,0.0,0.6,0.0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
2025-10-21,78,49.0,0.0,0.6,6.0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
2025-10-21,78,49.0,0.0,0.57,56.0,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
2025-10-21,78,49.0,0.0,0.53,118.0,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
2025-10-21,78,49.0,0.0,0.53,87.0,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
2025-10-21,78,49.0,0.0,0.53,96.0,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
2025-10-21,78,49.0,0.0,0.5,17.0,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
2025-10-21,78,49.0,0.0,0.5,65.0,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
2025-10-21,78,49.0,0.0,0.47,64.0,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
2025-10-21,78,49.0,0.0,0.43,0.0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
2025-10-21,78,49.0,0.0,0.4,12.0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
