Date,NumOfAnimals,average_temp,Precipitation,MonthsInCare,AgeInMonths,Season_Spring,Season_Summer,Season_Fall,Season_Winter,DayOfWeek_Monday,DayOfWeek_Tuesday,DayOfWeek_Wednesday,DayOfWeek_Thursday,DayOfWeek_Friday,DayOfWeek_Saturday,DayOfWeek_Sunday,Species_Cat,Species_Dog,Species_Rabbit Sh,Species_Species_Kitten
2025-05-25,45,59.0,50.0,7.17,7.0,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
2025-05-25,45,59.0,50.0,6.93,25.0,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
2025-05-25,45,59.0,50.0,5.23,6.0,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
2025-05-25,45,59.0,50.0,4.73,47.0,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
2025-05-25,45,59.0,50.0,3.17,87.0,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
2025-05-25,45,59.0,50.0,2.93,8.0,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
2025-05-25,45,59.0,50.0,2.9,20.0,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
2025-05-25,45,59.0,50.0,2.57,42.0,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
2025-05-25,45,59.0,50.0,2.57,26.0,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
2025-05-25,45,59.0,50.0,2.33,50.0,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
2025-05-25,45,59.0,50.0,2.23,62.0,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
2025-05-25,45,59.0,50.0,2.17,2.25,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
2025-05-25,45,59.0,50.0,2.17,2.25,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
2025-05-25,45,59.0,50.0,2.17,2.25,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
2025-05-25,45,59.0,50.0,2.0,2.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
2025-05-25,45,59.0,50.0,2.0,2.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
2025-05-25,45,59.0,50.0,1.7,49.0,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
2025-05-25,45,59.0,50.0,1.4,61.0,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
2025-05-25,45,59.0,50.0,1.33,73.0,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
2025-05-25,45,59.0,50.0,1.3,10.0,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
2025-05-25,45,59.0,50.0,1.3,10.0,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
2025-05-25,45,59.0,50.0,1.2,60.0,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
2025-05-25,45,59.0,50.0,1.1,13.0,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
2025-05-25,45,59.0,50.0,0.73,24.0,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
2025-05-25,45,59.0,50.0,0.7,12.0,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
2025-05-25,45,59.0,50.0,0.7,14.0,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
2025-05-25,45,59.0,50.0,0.57,18.0,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
2025-05-25,45,59.0,50.0,0.53,72.0,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
2025-05-25,45,59.0,50.0,0.53,24.0,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
2025-05-25,45,59.0,50.0,0.53,84.0,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
2025-05-25,45,59.0,50.0,0.5,120.0,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
2025-05-25,45,59.0,50.0,0.5,120.0,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
2025-05-25,45,59.0,50.0,0.5,24.0,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
2025-05-25,45,59.0,50.0,0.47,54.0,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
2025-05-25,45,59.0,50.0,0.43,120.0,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
2025-05-25,45,59.0,50.0,0.3,24.0,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False
2025-05-25,45,59.0,50.0,0.3,12.0,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
2025-05-25,45,59.0,50.0,0.27,7.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
2025-05-25,45,59.0,50.0,0.27,36.0,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False
2025-05-25,45,59.0,50.0,0.2,36.0,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
2025-05-25,45,59.0,50.0,0.17,36.0,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False
2025-05-25,45,59.0,50.0,0.17,72.0,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
2025-05-25,45,59.0,50.0,0.17,7.0,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
2025-05-25,45,59.0,50.0,0.13,2.5,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
2025-05-25,45,59.0,50.0,0.1,68.0,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
