Date,NumOfAnimals,average_temp,Precipitation,MonthsInCare,AgeInMonths,Season_Spring,Season_Summer,Season_Fall,Season_Winter,DayOfWeek_Monday,DayOfWeek_Tuesday,DayOfWeek_Wednesday,DayOfWeek_Thursday,DayOfWeek_Friday,DayOfWeek_Saturday,DayOfWeek_Sunday,Species_Barn Cat,Species_Cat,Species_Dog,Species_Guinea Pig,Species_Lionhead,Species_Rabbit Sh,Species_Species_Kitten
2025-10-22,84,46.0,0.0,11.93,30.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
2025-10-22,84,46.0,0.0,10.23,11.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
2025-10-22,84,46.0,0.0,6.8,0.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
2025-10-22,84,46.0,0.0,6.8,15.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
2025-10-22,84,46.0,0.0,6.8,0.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
2025-10-22,84,46.0,0.0,6.8,0.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
2025-10-22,84,46.0,0.0,6.5,6.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
2025-10-22,84,46.0,0.0,4.93,0.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
2025-10-22,84,46.0,0.0,4.93,0.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
2025-10-22,84,46.0,0.0,4.2,8.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
2025-10-22,84,46.0,0.0,3.7,15.0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
2025-10-22,84,46.0,0.0,3.2,76.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
2025-10-22,84,46.0,0.0,3.13,38.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
2025-10-22,84,46.0,0.0,3.03,5.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
2025-10-22,84,46.0,0.0,3.03,5.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
2025-10-22,84,46.0,0.0,2.23,7.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
2025-10-22,84,46.0,0.0,1.73,27.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
2025-10-22,84,46.0,0.0,1.67,97.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
2025-10-22,84,46.0,0.0,1.63,2.5,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2025-10-22,84,46.0,0.0,1.63,2.5,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2025-10-22,84,46.0,0.0,1.6,11.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2025-10-22,84,46.0,0.0,1.47,73.0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
2025-10-22,84,46.0,0.0,1.2,67.0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
2025-10-22,84,46.0,0.0,1.1,12.0,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
2025-10-22,84,46.0,0.0,0.97,48.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
2025-10-22,84,46.0,0.0,0.93,3.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2025-10-22,84,46.0,0.0,0.93,3.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2025-10-22,84,46.0,0.0,0.93,36.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
2025-10-22,84,46.0,0.0,0.83,36.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
2025-10-22,84,46.0,0.0,0.83,60.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
2025-10-22,84,46.0,0.0,0.8,0.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
2025-10-22,84,46.0,0.0,0.8,0.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
2025-10-22,84,46.0,0.0,0.8,0.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
2025-10-22,84,46.0,0.0,0.77,41.0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
2025-10-22,84,46.0,0.0,0.77,26.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
2025-10-22,84,46.0,0.0,0.7,29.0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
2025-10-22,84,46.0,0.0,0.7,24.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
2025-10-22,84,46.0,0.0,0.67,24.0,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
