Date,NumOfAnimals,average_temp,Precipitation,MonthsInCare,AgeInMonths,Season_Spring,Season_Summer,Season_Fall,Season_Winter,DayOfWeek_Monday,DayOfWeek_Tuesday,DayOfWeek_Wednesday,DayOfWeek_Thursday,DayOfWeek_Friday,DayOfWeek_Saturday,DayOfWeek_Sunday,Species_Bird,Species_Cat,Species_Dog,Species_Rabbit Sh,Species_Species_Kitten
2025-09-12,59,63.0,0.0,10.6,28.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False
2025-09-12,59,63.0,0.0,8.9,10.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False
2025-09-12,59,63.0,0.0,5.47,0.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False
2025-09-12,59,63.0,0.0,5.47,0.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False
2025-09-12,59,63.0,0.0,3.6,0.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False
2025-09-12,59,63.0,0.0,3.6,0.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False
2025-09-12,59,63.0,0.0,2.5,50.0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False
2025-09-12,59,63.0,0.0,2.37,14.0,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False
2025-09-12,59,63.0,0.0,1.87,75.0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False
2025-09-12,59,63.0,0.0,1.43,64.0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False
2025-09-12,59,63.0,0.0,1.43,2.75,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2025-09-12,59,63.0,0.0,1.2,61.0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False
2025-09-12,59,63.0,0.0,1.13,6.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False
2025-09-12,59,63.0,0.0,1.13,6.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False
2025-09-12,59,63.0,0.0,1.03,12.0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False
2025-09-12,59,63.0,0.0,0.87,24.0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False
2025-09-12,59,63.0,0.0,0.83,6.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False
2025-09-12,59,63.0,0.0,0.77,4.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False
2025-09-12,59,63.0,0.0,0.77,26.0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False
2025-09-12,59,63.0,0.0,0.77,4.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False
2025-09-12,59,63.0,0.0,0.77,48.0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False
2025-09-12,59,63.0,0.0,0.7,12.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False
2025-09-12,59,63.0,0.0,0.7,75.0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False
2025-09-12,59,63.0,0.0,0.5,9.0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False
2025-09-12,59,63.0,0.0,0.5,55.0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False
2025-09-12,59,63.0,0.0,0.43,60.0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False
2025-09-12,59,63.0,0.0,0.4,25.0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False
2025-09-12,59,63.0,0.0,0.4,0.0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
2025-09-12,59,63.0,0.0,0.4,24.0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False
2025-09-12,59,63.0,0.0,0.4,60.0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False
2025-09-12,59,63.0,0.0,0.33,0.0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False
2025-09-12,59,63.0,0.0,0.33,18.0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False
2025-09-12,59,63.0,0.0,0.3,2.5,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2025-09-12,59,63.0,0.0,0.3,48.0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False
2025-09-12,59,63.0,0.0,0.3,8.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2025-09-12,59,63.0,0.0,0.3,42.0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False
2025-09-12,59,63.0,0.0,0.3,103.0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False
2025-09-12,59,63.0,0.0,0.27,7.0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False
2025-09-12,59,63.0,0.0,0.27,12.0,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False
2025-09-12,59,63.0,0.0,0.23,2.25,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2025-09-12,59,63.0,0.0,0.23,2.25,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2025-09-12,59,63.0,0.0,0.23,1.75,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2025-09-12,59,63.0,0.0,0.23,2.25,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2025-09-12,59,63.0,0.0,0.23,19.0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False
2025-09-12,59,63.0,0.0,0.23,2.25,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2025-09-12,59,63.0,0.0,0.2,60.0,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False
2025-09-12,59,63.0,0.0,0.2,60.0,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False
2025-09-12,59,63.0,0.0,0.2,108.0,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False
2025-09-12,59,63.0,0.0,0.17,12.0,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False
2025-09-12,59,63.0,0.0,0.17,12.0,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False
2025-09-12,59,63.0,0.0,0.1,7.0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False
2025-09-12,59,63.0,0.0,0.1,2.25,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2025-09-12,59,63.0,0.0,0.1,2.25,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2025-09-12,59,63.0,0.0,0.07,2.25,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2025-09-12,59,63.0,0.0,0.07,2.25,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2025-09-12,59,63.0,0.0,0.07,3.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2025-09-12,59,63.0,0.0,0.07,25.0,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False
2025-09-12,59,63.0,0.0,0.07,4.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2025-09-12,59,63.0,0.0,0.03,24.0,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False
