Date,NumOfAnimals,average_temp,Precipitation,MonthsInCare,AgeInMonths,Season_Spring,Season_Summer,Season_Fall,Season_Winter,DayOfWeek_Monday,DayOfWeek_Tuesday,DayOfWeek_Wednesday,DayOfWeek_Thursday,DayOfWeek_Friday,DayOfWeek_Saturday,DayOfWeek_Sunday,Species_Barn Cat,Species_Bird,Species_Cat,Species_Dog,Species_Rabbit Sh,Species_Species_Kitten
2025-09-30,52,58.0,50.0,11.2,29.0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False
2025-09-30,52,58.0,50.0,9.5,10.0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False
2025-09-30,52,58.0,50.0,6.7,42.0,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False
2025-09-30,52,58.0,50.0,6.07,0.0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False
2025-09-30,52,58.0,50.0,6.07,0.0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False
2025-09-30,52,58.0,50.0,6.07,14.0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False
2025-09-30,52,58.0,50.0,4.2,0.0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False
2025-09-30,52,58.0,50.0,4.2,0.0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False
2025-09-30,52,58.0,50.0,2.97,14.0,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False
2025-09-30,52,58.0,50.0,2.47,76.0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False
2025-09-30,52,58.0,50.0,2.4,38.0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False
2025-09-30,52,58.0,50.0,2.3,5.0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False
2025-09-30,52,58.0,50.0,2.3,5.0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False
2025-09-30,52,58.0,50.0,2.07,4.0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2025-09-30,52,58.0,50.0,2.03,65.0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False
2025-09-30,52,58.0,50.0,1.93,7.0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False
2025-09-30,52,58.0,50.0,1.1,13.0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False
2025-09-30,52,58.0,50.0,1.03,60.0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False
2025-09-30,52,58.0,50.0,1.0,0.0,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False
