Date,NumOfAnimals,average_temp,Precipitation,MonthsInCare,AgeInMonths,Season_Spring,Season_Summer,Season_Fall,Season_Winter,DayOfWeek_Monday,DayOfWeek_Tuesday,DayOfWeek_Wednesday,DayOfWeek_Thursday,DayOfWeek_Friday,DayOfWeek_Saturday,DayOfWeek_Sunday,Species_Bird,Species_Cat,Species_Dog,Species_Rabbit Sh,Species_Species_Kitten
2025-09-13,67,61.0,0.0,10.63,28.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
2025-09-13,67,61.0,0.0,8.93,10.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
2025-09-13,67,61.0,0.0,5.5,0.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
2025-09-13,67,61.0,0.0,5.5,0.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
2025-09-13,67,61.0,0.0,3.63,0.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
2025-09-13,67,61.0,0.0,3.63,0.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
2025-09-13,67,61.0,0.0,2.53,50.0,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
2025-09-13,67,61.0,0.0,2.4,14.0,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False
2025-09-13,67,61.0,0.0,1.9,75.0,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
2025-09-13,67,61.0,0.0,1.47,2.75,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
2025-09-13,67,61.0,0.0,1.47,64.0,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
2025-09-13,67,61.0,0.0,1.23,61.0,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
2025-09-13,67,61.0,0.0,1.17,6.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
2025-09-13,67,61.0,0.0,1.17,6.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
2025-09-13,67,61.0,0.0,1.13,3.75,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
2025-09-13,67,61.0,0.0,1.13,3.75,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
2025-09-13,67,61.0,0.0,1.07,12.0,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
2025-09-13,67,61.0,0.0,0.9,24.0,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
2025-09-13,67,61.0,0.0,0.87,6.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
2025-09-13,67,61.0,0.0,0.8,26.0,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
2025-09-13,67,61.0,0.0,0.8,48.0,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
2025-09-13,67,61.0,0.0,0.8,4.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
2025-09-13,67,61.0,0.0,0.8,4.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
2025-09-13,67,61.0,0.0,0.73,75.0,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
2025-09-13,67,61.0,0.0,0.73,12.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
2025-09-13,67,61.0,0.0,0.53,55.0,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
2025-09-13,67,61.0,0.0,0.53,9.0,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
2025-09-13,67,61.0,0.0,0.47,60.0,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
