Date,NumOfAnimals,average_temp,Precipitation,MonthsInCare,AgeInMonths,Season_Spring,Season_Summer,Season_Fall,Season_Winter,DayOfWeek_Monday,DayOfWeek_Tuesday,DayOfWeek_Wednesday,DayOfWeek_Thursday,DayOfWeek_Friday,DayOfWeek_Saturday,DayOfWeek_Sunday,Species_Barn Cat,Species_Cat,Species_Dog,Species_Guinea Pig,Species_Lionhead,Species_Rabbit Sh,Species_Species_Kitten
2025-11-21,69,44.0,0.0,12.93,31.0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2025-11-21,69,44.0,0.0,11.23,12.0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2025-11-21,69,44.0,0.0,7.8,16.0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2025-11-21,69,44.0,0.0,7.8,0.0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2025-11-21,69,44.0,0.0,7.8,0.0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2025-11-21,69,44.0,0.0,7.8,0.0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2025-11-21,69,44.0,0.0,7.5,7.0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2025-11-21,69,44.0,0.0,5.2,9.0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2025-11-21,69,44.0,0.0,4.2,77.0,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
2025-11-21,69,44.0,0.0,4.13,39.0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2025-11-21,69,44.0,0.0,4.03,6.0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2025-11-21,69,44.0,0.0,4.03,6.0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2025-11-21,69,44.0,0.0,3.23,8.0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
2025-11-21,69,44.0,0.0,2.73,28.0,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
2025-11-21,69,44.0,0.0,2.67,3.5,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
2025-11-21,69,44.0,0.0,2.67,3.5,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
2025-11-21,69,44.0,0.0,2.67,98.0,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
2025-11-21,69,44.0,0.0,2.63,3.75,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
2025-11-21,69,44.0,0.0,2.63,3.75,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
2025-11-21,69,44.0,0.0,2.6,12.0,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
2025-11-21,69,44.0,0.0,2.2,68.0,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
2025-11-21,69,44.0,0.0,1.97,49.0,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
2025-11-21,69,44.0,0.0,1.93,37.0,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
2025-11-21,69,44.0,0.0,1.9,25.0,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
2025-11-21,69,44.0,0.0,1.87,3.0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
2025-11-21,69,44.0,0.0,1.87,3.0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
2025-11-21,69,44.0,0.0,1.87,3.25,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
2025-11-21,69,44.0,0.0,1.83,37.0,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
2025-11-21,69,44.0,0.0,1.83,61.0,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
2025-11-21,69,44.0,0.0,1.7,25.0,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
2025-11-21,69,44.0,0.0,1.57,97.0,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
2025-11-21,69,44.0,0.0,1.43,13.0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2025-11-21,69,44.0,0.0,1.43,13.0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2025-11-21,69,44.0,0.0,1.33,26.0,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
2025-11-21,69,44.0,0.0,1.23,25.0,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
2025-11-21,69,44.0,0.0,1.23,12.0,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
2025-11-21,69,44.0,0.0,1.2,12.0,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
2025-11-21,69,44.0,0.0,1.17,9.0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
2025-11-21,69,44.0,0.0,1.17,25.0,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
2025-11-21,69,44.0,0.0,1.17,107.0,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
2025-11-21,69,44.0,0.0,1.03,12.0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2025-11-21,69,44.0,0.0,1.0,12.0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2025-11-21,69,44.0,0.0,0.83,72.0,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
2025-11-21,69,44.0,0.0,0.77,12.0,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
2025-11-21,69,44.0,0.0,0.63,12.0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2025-11-21,69,44.0,0.0,0.63,48.0,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
2025-11-21,69,44.0,0.0,0.63,24.0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2025-11-21,69,44.0,0.0,0.6,36.0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
2025-11-21,69,44.0,0.0,0.5,18.0,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
2025-11-21,69,44.0,0.0,0.5,45.0,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
2025-11-21,69,44.0,0.0,0.47,60.0,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
2025-11-21,69,44.0,0.0,0.47,12.0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
2025-11-21,69,44.0,0.0,0.43,8.0,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
2025-11-21,69,44.0,0.0,0.43,60.0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2025-11-21,69,44.0,0.0,0.33,37.0,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
2025-11-21,69,44.0,0.0,0.3,48.0,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
2025-11-21,69,44.0,0.0,0.3,12.0,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
2025-11-21,69,44.0,0.0,0.27,42.0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
2025-11-21,69,44.0,0.0,0.2,2.0,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
2025-11-21,69,44.0,0.0,0.2,2.0,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
2025-11-21,69,44.0,0.0,0.2,0.0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2025-11-21,69,44.0,0.0,0.2,2.0,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
2025-11-21,69,44.0,0.0,0.2,0.0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2025-11-21,69,44.0,0.0,0.2,2.0,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
2025-11-21,69,44.0,0.0,0.2,2.0,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
2025-11-21,69,44.0,0.0,0.2,74.0,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
2025-11-21,69,44.0,0.0,0.2,2.0,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
2025-11-21,69,44.0,0.0,0.07,12.0,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
2025-11-21,69,44.0,0.0,0.03,2.25,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
