Date,NumOfAnimals,average_temp,Precipitation,MonthsInCare,AgeInMonths,Season_Spring,Season_Summer,Season_Fall,Season_Winter,DayOfWeek_Monday,DayOfWeek_Tuesday,DayOfWeek_Wednesday,DayOfWeek_Thursday,DayOfWeek_Friday,DayOfWeek_Saturday,DayOfWeek_Sunday,Species_Barn Cat,Species_Cat,Species_Dog,Species_Rabbit Sh,Species_Species_Kitten
2025-05-14,44,54.0,0.0,6.8,7.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2025-05-14,44,54.0,0.0,6.57,25.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2025-05-14,44,54.0,0.0,4.87,6.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2025-05-14,44,54.0,0.0,4.37,47.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
2025-05-14,44,54.0,0.0,2.57,4.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
2025-05-14,44,54.0,0.0,2.53,20.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
2025-05-14,44,54.0,0.0,2.2,41.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
2025-05-14,44,54.0,0.0,2.2,26.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
2025-05-14,44,54.0,0.0,1.97,49.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
2025-05-14,44,54.0,0.0,1.87,61.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
2025-05-14,44,54.0,0.0,1.33,49.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
2025-05-14,44,54.0,0.0,1.23,61.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
2025-05-14,44,54.0,0.0,1.03,60.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
2025-05-14,44,54.0,0.0,0.97,40.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
2025-05-14,44,54.0,0.0,0.97,72.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
2025-05-14,44,54.0,0.0,0.93,9.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2025-05-14,44,54.0,0.0,0.93,9.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2025-05-14,44,54.0,0.0,0.83,60.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
2025-05-14,44,54.0,0.0,0.77,24.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
2025-05-14,44,54.0,0.0,0.73,12.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
2025-05-14,44,54.0,0.0,0.73,13.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
2025-05-14,44,54.0,0.0,0.7,68.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
2025-05-14,44,54.0,0.0,0.4,24.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2025-05-14,44,54.0,0.0,0.4,72.0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
2025-05-14,44,54.0,0.0,0.37,24.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
2025-05-14,44,54.0,0.0,0.33,7.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
2025-05-14,44,54.0,0.0,0.33,12.0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
2025-05-14,44,54.0,0.0,0.33,12.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
2025-05-14,44,54.0,0.0,0.33,13.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
2025-05-14,44,54.0,0.0,0.3,48.0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
2025-05-14,44,54.0,0.0,0.3,3.25,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2025-05-14,44,54.0,0.0,0.27,24.0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
2025-05-14,44,54.0,0.0,0.2,6.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
2025-05-14,44,54.0,0.0,0.2,12.0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
2025-05-14,44,54.0,0.0,0.2,48.0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
2025-05-14,44,54.0,0.0,0.2,36.0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
2025-05-14,44,54.0,0.0,0.2,61.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
2025-05-14,44,54.0,0.0,0.2,12.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
2025-05-14,44,54.0,0.0,0.2,86.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
2025-05-14,44,54.0,0.0,0.2,18.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
2025-05-14,44,54.0,0.0,0.13,15.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
2025-05-14,44,54.0,0.0,0.07,24.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
2025-05-14,44,54.0,0.0,0.07,18.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
2025-05-14,44,54.0,0.0,0.03,22.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
