Date,NumOfAnimals,average_temp,Precipitation,MonthsInCare,AgeInMonths,Season_Spring,Season_Summer,Season_Fall,Season_Winter,DayOfWeek_Monday,DayOfWeek_Tuesday,DayOfWeek_Wednesday,DayOfWeek_Thursday,DayOfWeek_Friday,DayOfWeek_Saturday,DayOfWeek_Sunday,Species_Barn Cat,Species_Cat,Species_Dog,Species_Rabbit Sh,Species_Species_Kitten
2025-04-22,52,49.0,0.0,6.57,150.0,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
2025-04-22,52,49.0,0.0,6.17,42.0,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
2025-04-22,52,49.0,0.0,6.07,6.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
2025-04-22,52,49.0,0.0,5.83,24.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
2025-04-22,52,49.0,0.0,5.47,53.0,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
2025-04-22,52,49.0,0.0,4.13,5.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
2025-04-22,52,49.0,0.0,4.07,15.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
2025-04-22,52,49.0,0.0,4.07,15.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
2025-04-22,52,49.0,0.0,3.63,46.0,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
2025-04-22,52,49.0,0.0,2.07,85.0,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
2025-04-22,52,49.0,0.0,1.8,19.0,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
2025-04-22,52,49.0,0.0,1.5,2.25,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
2025-04-22,52,49.0,0.0,1.5,2.25,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
2025-04-22,52,49.0,0.0,1.5,2.25,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
2025-04-22,52,49.0,0.0,1.5,2.25,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
2025-04-22,52,49.0,0.0,1.47,41.0,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
2025-04-22,52,49.0,0.0,1.4,25.0,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
2025-04-22,52,49.0,0.0,1.37,5.0,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
2025-04-22,52,49.0,0.0,1.3,25.0,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
2025-04-22,52,49.0,0.0,1.23,49.0,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
2025-04-22,52,49.0,0.0,1.13,61.0,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
2025-04-22,52,49.0,0.0,1.1,25.0,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
2025-04-22,52,49.0,0.0,0.9,92.0,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
2025-04-22,52,49.0,0.0,0.87,25.0,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
2025-04-22,52,49.0,0.0,0.8,24.0,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
2025-04-22,52,49.0,0.0,0.8,120.0,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
