Date,NumOfAnimals,average_temp,Precipitation,MonthsInCare,AgeInMonths,Season_Spring,Season_Summer,Season_Fall,Season_Winter,DayOfWeek_Monday,DayOfWeek_Tuesday,DayOfWeek_Wednesday,DayOfWeek_Thursday,DayOfWeek_Friday,DayOfWeek_Saturday,DayOfWeek_Sunday,Species_Barn Cat,Species_Bird,Species_Cat,Species_Dog,Species_Dwarf,Species_Rabbit Sh,Species_Species_Kitten
2025-06-04,70,63.0,0.0,7.5,7.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
2025-06-04,70,63.0,0.0,7.27,25.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
2025-06-04,70,63.0,0.0,5.57,6.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
2025-06-04,70,63.0,0.0,5.07,37.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
2025-06-04,70,63.0,0.0,3.5,87.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
2025-06-04,70,63.0,0.0,2.9,26.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
2025-06-04,70,63.0,0.0,2.9,42.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
2025-06-04,70,63.0,0.0,2.67,50.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
2025-06-04,70,63.0,0.0,2.57,96.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
2025-06-04,70,63.0,0.0,2.27,6.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2025-06-04,70,63.0,0.0,2.03,49.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
2025-06-04,70,63.0,0.0,1.73,61.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
2025-06-04,70,63.0,0.0,1.7,2.25,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2025-06-04,70,63.0,0.0,1.7,2.25,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2025-06-04,70,63.0,0.0,1.63,10.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
2025-06-04,70,63.0,0.0,1.63,10.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
2025-06-04,70,63.0,0.0,1.53,61.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
2025-06-04,70,63.0,0.0,1.43,14.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
2025-06-04,70,63.0,0.0,1.4,69.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
2025-06-04,70,63.0,0.0,1.07,2.5,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2025-06-04,70,63.0,0.0,1.07,2.5,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2025-06-04,70,63.0,0.0,1.03,12.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
2025-06-04,70,63.0,0.0,1.03,14.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
2025-06-04,70,63.0,0.0,0.93,98.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
2025-06-04,70,63.0,0.0,0.9,3.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2025-06-04,70,63.0,0.0,0.9,3.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2025-06-04,70,63.0,0.0,0.8,54.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
2025-06-04,70,63.0,0.0,0.8,10.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
2025-06-04,70,63.0,0.0,0.77,120.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
2025-06-04,70,63.0,0.0,0.6,36.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
2025-06-04,70,63.0,0.0,0.57,96.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
2025-06-04,70,63.0,0.0,0.5,84.0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
2025-06-04,70,63.0,0.0,0.5,17.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
2025-06-04,70,63.0,0.0,0.43,0.0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
2025-06-04,70,63.0,0.0,0.4,48.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
2025-06-04,70,63.0,0.0,0.33,8.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2025-06-04,70,63.0,0.0,0.33,8.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2025-06-04,70,63.0,0.0,0.33,24.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
2025-06-04,70,63.0,0.0,0.33,24.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
2025-06-04,70,63.0,0.0,0.33,8.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2025-06-04,70,63.0,0.0,0.33,5.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2025-06-04,70,63.0,0.0,0.33,8.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2025-06-04,70,63.0,0.0,0.33,8.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2025-06-04,70,63.0,0.0,0.33,8.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2025-06-04,70,63.0,0.0,0.33,26.0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
2025-06-04,70,63.0,0.0,0.33,8.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2025-06-04,70,63.0,0.0,0.27,12.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
2025-06-04,70,63.0,0.0,0.27,4.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2025-06-04,70,63.0,0.0,0.27,24.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
2025-06-04,70,63.0,0.0,0.27,4.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2025-06-04,70,63.0,0.0,0.27,36.0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
2025-06-04,70,63.0,0.0,0.23,5.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
2025-06-04,70,63.0,0.0,0.23,24.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
2025-06-04,70,63.0,0.0,0.23,13.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
2025-06-04,70,63.0,0.0,0.23,60.0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
2025-06-04,70,63.0,0.0,0.23,24.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
2025-06-04,70,63.0,0.0,0.2,26.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
2025-06-04,70,63.0,0.0,0.2,2.25,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2025-06-04,70,63.0,0.0,0.2,2.25,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
