Date,NumOfAnimals,average_temp,Precipitation,MonthsInCare,AgeInMonths,Season_Spring,Season_Summer,Season_Fall,Season_Winter,DayOfWeek_Monday,DayOfWeek_Tuesday,DayOfWeek_Wednesday,DayOfWeek_Thursday,DayOfWeek_Friday,DayOfWeek_Saturday,DayOfWeek_Sunday,Species_Barn Cat,Species_Cat,Species_Dog,Species_Rabbit Sh,Species_Species_Kitten
2025-06-15,94,60.0,0.0,7.87,8.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
2025-06-15,94,60.0,0.0,7.63,26.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
2025-06-15,94,60.0,0.0,5.93,7.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
2025-06-15,94,60.0,0.0,5.43,48.0,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
2025-06-15,94,60.0,0.0,3.87,87.0,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
2025-06-15,94,60.0,0.0,3.27,42.0,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
2025-06-15,94,60.0,0.0,3.03,50.0,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
2025-06-15,94,60.0,0.0,2.4,50.0,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
2025-06-15,94,60.0,0.0,2.0,10.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
2025-06-15,94,60.0,0.0,2.0,10.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
2025-06-15,94,60.0,0.0,1.9,61.0,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
2025-06-15,94,60.0,0.0,1.8,14.0,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
2025-06-15,94,60.0,0.0,1.77,69.0,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
2025-06-15,94,60.0,0.0,1.7,4.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
2025-06-15,94,60.0,0.0,1.67,26.0,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2025-06-15,94,60.0,0.0,1.43,3.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
2025-06-15,94,60.0,0.0,1.43,3.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
2025-06-15,94,60.0,0.0,1.4,13.0,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
2025-06-15,94,60.0,0.0,1.4,14.0,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
2025-06-15,94,60.0,0.0,1.3,99.0,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
2025-06-15,94,60.0,0.0,1.2,24.0,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
2025-06-15,94,60.0,0.0,1.13,120.0,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
2025-06-15,94,60.0,0.0,0.87,17.0,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
2025-06-15,94,60.0,0.0,0.8,12.0,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2025-06-15,94,60.0,0.0,0.8,12.0,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2025-06-15,94,60.0,0.0,0.8,48.0,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2025-06-15,94,60.0,0.0,0.73,44.0,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
2025-06-15,94,60.0,0.0,0.7,8.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
2025-06-15,94,60.0,0.0,0.7,8.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
2025-06-15,94,60.0,0.0,0.63,4.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
2025-06-15,94,60.0,0.0,0.63,4.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
2025-06-15,94,60.0,0.0,0.6,30.0,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2025-06-15,94,60.0,0.0,0.57,60.0,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2025-06-15,94,60.0,0.0,0.5,12.0,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2025-06-15,94,60.0,0.0,0.5,24.0,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2025-06-15,94,60.0,0.0,0.5,2.75,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
2025-06-15,94,60.0,0.0,0.47,6.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
2025-06-15,94,60.0,0.0,0.43,24.0,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2025-06-15,94,60.0,0.0,0.43,36.0,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2025-06-15,94,60.0,0.0,0.43,18.0,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
2025-06-15,94,60.0,0.0,0.4,36.0,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
2025-06-15,94,60.0,0.0,0.4,24.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
2025-06-15,94,60.0,0.0,0.37,12.0,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
2025-06-15,94,60.0,0.0,0.37,13.0,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
2025-06-15,94,60.0,0.0,0.37,24.0,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2025-06-15,94,60.0,0.0,0.37,18.0,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
2025-06-15,94,60.0,0.0,0.37,13.0,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
2025-06-15,94,60.0,0.0,0.37,53.0,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
2025-06-15,94,60.0,0.0,0.37,3.5,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
2025-06-15,94,60.0,0.0,0.37,60.0,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
2025-06-15,94,60.0,0.0,0.37,13.0,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
2025-06-15,94,60.0,0.0,0.37,3.5,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
2025-06-15,94,60.0,0.0,0.33,102.0,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
2025-06-15,94,60.0,0.0,0.33,10.0,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
2025-06-15,94,60.0,0.0,0.33,36.0,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2025-06-15,94,60.0,0.0,0.33,60.0,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
2025-06-15,94,60.0,0.0,0.33,18.0,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2025-06-15,94,60.0,0.0,0.33,12.0,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2025-06-15,94,60.0,0.0,0.3,36.0,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2025-06-15,94,60.0,0.0,0.3,27.0,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
2025-06-15,94,60.0,0.0,0.3,61.0,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
