Date,NumOfAnimals,average_temp,Precipitation,MonthsInCare,AgeInMonths,Season_Spring,Season_Summer,Season_Fall,Season_Winter,DayOfWeek_Monday,DayOfWeek_Tuesday,DayOfWeek_Wednesday,DayOfWeek_Thursday,DayOfWeek_Friday,DayOfWeek_Saturday,DayOfWeek_Sunday,Species_Barn Cat,Species_Bird,Species_Cat,Species_Dog,Species_Rabbit Sh,Species_Species_Kitten
2025-05-13,43,51.0,50.0,6.87,42.0,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
2025-05-13,43,51.0,50.0,6.77,7.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
2025-05-13,43,51.0,50.0,6.53,24.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
2025-05-13,43,51.0,50.0,4.83,6.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
2025-05-13,43,51.0,50.0,4.33,47.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
2025-05-13,43,51.0,50.0,2.77,86.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
2025-05-13,43,51.0,50.0,2.5,20.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
2025-05-13,43,51.0,50.0,2.17,26.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
2025-05-13,43,51.0,50.0,2.17,41.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
2025-05-13,43,51.0,50.0,1.93,49.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
2025-05-13,43,51.0,50.0,1.83,61.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
2025-05-13,43,51.0,50.0,1.3,49.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
2025-05-13,43,51.0,50.0,1.2,60.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
2025-05-13,43,51.0,50.0,1.0,60.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
2025-05-13,43,51.0,50.0,0.93,72.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
2025-05-13,43,51.0,50.0,0.93,40.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
2025-05-13,43,51.0,50.0,0.9,9.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
2025-05-13,43,51.0,50.0,0.9,9.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
2025-05-13,43,51.0,50.0,0.8,60.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
2025-05-13,43,51.0,50.0,0.73,24.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
2025-05-13,43,51.0,50.0,0.7,13.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
2025-05-13,43,51.0,50.0,0.7,12.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
2025-05-13,43,51.0,50.0,0.67,68.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
2025-05-13,43,51.0,50.0,0.63,60.0,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
2025-05-13,43,51.0,50.0,0.37,24.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
2025-05-13,43,51.0,50.0,0.37,72.0,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
2025-05-13,43,51.0,50.0,0.33,12.0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
2025-05-13,43,51.0,50.0,0.33,24.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
2025-05-13,43,51.0,50.0,0.33,12.0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
2025-05-13,43,51.0,50.0,0.3,7.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2025-05-13,43,51.0,50.0,0.3,12.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
2025-05-13,43,51.0,50.0,0.3,0.0,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
2025-05-13,43,51.0,50.0,0.3,13.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
2025-05-13,43,51.0,50.0,0.3,12.0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
2025-05-13,43,51.0,50.0,0.27,48.0,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
2025-05-13,43,51.0,50.0,0.27,3.25,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
2025-05-13,43,51.0,50.0,0.23,24.0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
2025-05-13,43,51.0,50.0,0.17,6.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
2025-05-13,43,51.0,50.0,0.17,60.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
2025-05-13,43,51.0,50.0,0.17,86.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
2025-05-13,43,51.0,50.0,0.1,15.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
2025-05-13,43,51.0,50.0,0.03,24.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
2025-05-13,43,51.0,50.0,0.03,18.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
