Date,NumOfAnimals,average_temp,Precipitation,MonthsInCare,AgeInMonths,Season_Spring,Season_Summer,Season_Fall,Season_Winter,DayOfWeek_Monday,DayOfWeek_Tuesday,DayOfWeek_Wednesday,DayOfWeek_Thursday,DayOfWeek_Friday,DayOfWeek_Saturday,DayOfWeek_Sunday,Species_Barn Cat,Species_Bird,Species_Cat,Species_Dog,Species_Rabbit Sh,Species_Species_Kitten
2025-09-28,76,62.0,0.0,11.13,29.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
2025-09-28,76,62.0,0.0,9.43,10.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
2025-09-28,76,62.0,0.0,6.63,42.0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False
2025-09-28,76,62.0,0.0,6.0,0.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
2025-09-28,76,62.0,0.0,6.0,0.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
2025-09-28,76,62.0,0.0,6.0,14.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
2025-09-28,76,62.0,0.0,5.7,5.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
2025-09-28,76,62.0,0.0,5.7,5.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
2025-09-28,76,62.0,0.0,5.7,5.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
2025-09-28,76,62.0,0.0,4.13,0.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
2025-09-28,76,62.0,0.0,4.13,0.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
2025-09-28,76,62.0,0.0,2.9,14.0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False
2025-09-28,76,62.0,0.0,2.4,76.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
2025-09-28,76,62.0,0.0,2.33,38.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
2025-09-28,76,62.0,0.0,2.23,5.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
2025-09-28,76,62.0,0.0,2.23,5.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
2025-09-28,76,62.0,0.0,2.0,4.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
2025-09-28,76,62.0,0.0,1.97,65.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
2025-09-28,76,62.0,0.0,1.87,7.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
2025-09-28,76,62.0,0.0,1.13,2.75,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
2025-09-28,76,62.0,0.0,1.03,12.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
2025-09-28,76,62.0,0.0,0.97,60.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
2025-09-28,76,62.0,0.0,0.93,0.0,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False
2025-09-28,76,62.0,0.0,0.93,61.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
2025-09-28,76,62.0,0.0,0.87,96.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
2025-09-28,76,62.0,0.0,0.83,104.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
2025-09-28,76,62.0,0.0,0.8,11.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
2025-09-28,76,62.0,0.0,0.7,12.0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False
2025-09-28,76,62.0,0.0,0.7,12.0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False
2025-09-28,76,62.0,0.0,0.67,72.0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False
2025-09-28,76,62.0,0.0,0.53,24.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
2025-09-28,76,62.0,0.0,0.5,1.5,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
2025-09-28,76,62.0,0.0,0.5,8.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
2025-09-28,76,62.0,0.0,0.5,1.5,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
2025-09-28,76,62.0,0.0,0.5,1.5,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
2025-09-28,76,62.0,0.0,0.5,8.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
2025-09-28,76,62.0,0.0,0.5,1.5,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
2025-09-28,76,62.0,0.0,0.47,4.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
2025-09-28,76,62.0,0.0,0.43,60.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
2025-09-28,76,62.0,0.0,0.4,66.0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False
2025-09-28,76,62.0,0.0,0.37,48.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
2025-09-28,76,62.0,0.0,0.37,24.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
2025-09-28,76,62.0,0.0,0.33,24.0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False
2025-09-28,76,62.0,0.0,0.33,131.0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False
2025-09-28,76,62.0,0.0,0.33,7.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
2025-09-28,76,62.0,0.0,0.3,36.0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False
2025-09-28,76,62.0,0.0,0.3,4.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
2025-09-28,76,62.0,0.0,0.3,5.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
2025-09-28,76,62.0,0.0,0.3,12.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
2025-09-28,76,62.0,0.0,0.3,4.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
2025-09-28,76,62.0,0.0,0.27,5.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
2025-09-28,76,62.0,0.0,0.27,5.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
2025-09-28,76,62.0,0.0,0.27,3.5,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
2025-09-28,76,62.0,0.0,0.23,3.5,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
2025-09-28,76,62.0,0.0,0.23,3.5,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
2025-09-28,76,62.0,0.0,0.23,3.5,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
2025-09-28,76,62.0,0.0,0.2,3.25,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
2025-09-28,76,62.0,0.0,0.2,48.0,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False
2025-09-28,76,62.0,0.0,0.2,3.25,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
2025-09-28,76,62.0,0.0,0.2,3.25,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
2025-09-28,76,62.0,0.0,0.2,3.25,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
2025-09-28,76,62.0,0.0,0.2,3.25,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
2025-09-28,76,62.0,0.0,0.17,3.25,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
2025-09-28,76,62.0,0.0,0.17,3.25,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
2025-09-28,76,62.0,0.0,0.17,36.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
2025-09-28,76,62.0,0.0,0.13,3.25,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
2025-09-28,76,62.0,0.0,0.13,121.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
2025-09-28,76,62.0,0.0,0.13,9.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
2025-09-28,76,62.0,0.0,0.13,3.25,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
2025-09-28,76,62.0,0.0,0.1,12.0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False
