Date,NumOfAnimals,average_temp,Precipitation,MonthsInCare,AgeInMonths,Season_Spring,Season_Summer,Season_Fall,Season_Winter,DayOfWeek_Monday,DayOfWeek_Tuesday,DayOfWeek_Wednesday,DayOfWeek_Thursday,DayOfWeek_Friday,DayOfWeek_Saturday,DayOfWeek_Sunday,Species_Barn Cat,Species_Bird,Species_Cat,Species_Dog,Species_Dwarf,Species_Rabbit Sh,Species_Species_Kitten
2025-06-03,84,57.0,0.0,0.9,98.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
2025-06-03,84,57.0,0.0,0.87,3.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
2025-06-03,84,57.0,0.0,0.87,3.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
2025-06-03,84,57.0,0.0,0.77,10.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
2025-06-03,84,57.0,0.0,0.77,54.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
2025-06-03,84,57.0,0.0,0.73,120.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
2025-06-03,84,57.0,0.0,0.6,24.0,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
2025-06-03,84,57.0,0.0,0.57,36.0,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
2025-06-03,84,57.0,0.0,0.53,96.0,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
2025-06-03,84,57.0,0.0,0.5,3.5,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
2025-06-03,84,57.0,0.0,0.47,84.0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
2025-06-03,84,57.0,0.0,0.47,12.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
2025-06-03,84,57.0,0.0,0.47,17.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
2025-06-03,84,57.0,0.0,0.4,0.0,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
2025-06-03,84,57.0,0.0,0.37,48.0,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
2025-06-03,84,57.0,0.0,0.37,2.5,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
2025-06-03,84,57.0,0.0,0.3,8.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
2025-06-03,84,57.0,0.0,0.3,26.0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
2025-06-03,84,57.0,0.0,0.3,5.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
2025-06-03,84,57.0,0.0,0.3,8.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
2025-06-03,84,57.0,0.0,0.3,24.0,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
2025-06-03,84,57.0,0.0,0.3,8.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
2025-06-03,84,57.0,0.0,0.3,8.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
2025-06-03,84,57.0,0.0,0.3,8.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
2025-06-03,84,57.0,0.0,0.3,8.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
2025-06-03,84,57.0,0.0,0.3,8.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
2025-06-03,84,57.0,0.0,0.3,24.0,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
2025-06-03,84,57.0,0.0,0.23,12.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
2025-06-03,84,57.0,0.0,0.23,4.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
2025-06-03,84,57.0,0.0,0.23,4.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
2025-06-03,84,57.0,0.0,0.23,24.0,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
2025-06-03,84,57.0,0.0,0.23,36.0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
2025-06-03,84,57.0,0.0,0.23,4.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
2025-06-03,84,57.0,0.0,0.23,24.0,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
2025-06-03,84,57.0,0.0,0.23,24.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
2025-06-03,84,57.0,0.0,0.2,10.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
2025-06-03,84,57.0,0.0,0.2,24.0,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
2025-06-03,84,57.0,0.0,0.2,5.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
2025-06-03,84,57.0,0.0,0.2,18.0,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
2025-06-03,84,57.0,0.0,0.2,2.25,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
2025-06-03,84,57.0,0.0,0.2,60.0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
2025-06-03,84,57.0,0.0,0.2,24.0,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
2025-06-03,84,57.0,0.0,0.2,24.0,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
2025-06-03,84,57.0,0.0,0.2,13.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
2025-06-03,84,57.0,0.0,0.2,24.0,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
2025-06-03,84,57.0,0.0,0.2,20.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
2025-06-03,84,57.0,0.0,0.17,48.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
2025-06-03,84,57.0,0.0,0.17,2.25,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
2025-06-03,84,57.0,0.0,0.17,26.0,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
2025-06-03,84,57.0,0.0,0.17,48.0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
2025-06-03,84,57.0,0.0,0.17,2.25,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
2025-06-03,84,57.0,0.0,0.13,9.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
2025-06-03,84,57.0,0.0,0.13,3.5,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
2025-06-03,84,57.0,0.0,0.13,0.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2025-06-03,84,57.0,0.0,0.13,3.5,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
2025-06-03,84,57.0,0.0,0.1,2.25,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
2025-06-03,84,57.0,0.0,0.1,25.0,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
2025-06-03,84,57.0,0.0,0.1,2.25,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
2025-06-03,84,57.0,0.0,0.07,12.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
2025-06-03,84,57.0,0.0,0.07,6.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2025-06-03,84,57.0,0.0,0.03,60.0,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
2025-06-03,84,57.0,0.0,0.03,24.0,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
