Date,NumOfAnimals,average_temp,Precipitation,MonthsInCare,AgeInMonths,Season_Spring,Season_Summer,Season_Fall,Season_Winter,DayOfWeek_Monday,DayOfWeek_Tuesday,DayOfWeek_Wednesday,DayOfWeek_Thursday,DayOfWeek_Friday,DayOfWeek_Saturday,DayOfWeek_Sunday,Species_Barn Cat,Species_Bird,Species_Cat,Species_Dog,Species_Rabbit Sh,Species_Species_Kitten
2025-05-22,40,53.0,0.0,7.07,7.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2025-05-22,40,53.0,0.0,6.83,25.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2025-05-22,40,53.0,0.0,5.13,6.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2025-05-22,40,53.0,0.0,4.63,47.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
2025-05-22,40,53.0,0.0,2.83,8.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
2025-05-22,40,53.0,0.0,2.8,20.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
2025-05-22,40,53.0,0.0,2.47,26.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
2025-05-22,40,53.0,0.0,2.47,42.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
2025-05-22,40,53.0,0.0,2.23,50.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
2025-05-22,40,53.0,0.0,2.13,62.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
2025-05-22,40,53.0,0.0,1.6,49.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
2025-05-22,40,53.0,0.0,1.3,61.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
2025-05-22,40,53.0,0.0,1.23,73.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
2025-05-22,40,53.0,0.0,1.2,10.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2025-05-22,40,53.0,0.0,1.2,10.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2025-05-22,40,53.0,0.0,1.1,60.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
2025-05-22,40,53.0,0.0,1.0,13.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
2025-05-22,40,53.0,0.0,0.97,68.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
2025-05-22,40,53.0,0.0,0.63,24.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
2025-05-22,40,53.0,0.0,0.6,14.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
2025-05-22,40,53.0,0.0,0.6,12.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
2025-05-22,40,53.0,0.0,0.57,12.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
2025-05-22,40,53.0,0.0,0.47,18.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
2025-05-22,40,53.0,0.0,0.47,86.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
2025-05-22,40,53.0,0.0,0.43,84.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
2025-05-22,40,53.0,0.0,0.43,24.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
2025-05-22,40,53.0,0.0,0.4,24.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
2025-05-22,40,53.0,0.0,0.4,24.0,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
2025-05-22,40,53.0,0.0,0.4,120.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
2025-05-22,40,53.0,0.0,0.37,54.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
2025-05-22,40,53.0,0.0,0.33,12.0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
2025-05-22,40,53.0,0.0,0.23,24.0,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
2025-05-22,40,53.0,0.0,0.2,12.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2025-05-22,40,53.0,0.0,0.17,0.0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
2025-05-22,40,53.0,0.0,0.1,3.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
2025-05-22,40,53.0,0.0,0.1,24.0,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
2025-05-22,40,53.0,0.0,0.1,5.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
2025-05-22,40,53.0,0.0,0.1,6.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
2025-05-22,40,53.0,0.0,0.07,12.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
2025-05-22,40,53.0,0.0,0.03,24.0,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
