Date,NumOfAnimals,average_temp,Precipitation,MonthsInCare,AgeInMonths,Season_Spring,Season_Summer,Season_Fall,Season_Winter,DayOfWeek_Monday,DayOfWeek_Tuesday,DayOfWeek_Wednesday,DayOfWeek_Thursday,DayOfWeek_Friday,DayOfWeek_Saturday,DayOfWeek_Sunday,Species_Barn Cat,Species_Cat,Species_Dog,Species_Rabbit Sh,Species_Species_Kitten
2025-06-14,76,56.0,0.0,7.83,8.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
2025-06-14,76,56.0,0.0,7.6,26.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
2025-06-14,76,56.0,0.0,5.9,7.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
2025-06-14,76,56.0,0.0,5.4,48.0,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
2025-06-14,76,56.0,0.0,3.83,87.0,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
2025-06-14,76,56.0,0.0,3.23,42.0,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
2025-06-14,76,56.0,0.0,3.0,50.0,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
2025-06-14,76,56.0,0.0,2.37,50.0,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
2025-06-14,76,56.0,0.0,1.97,10.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
2025-06-14,76,56.0,0.0,1.97,10.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
2025-06-14,76,56.0,0.0,1.87,61.0,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
2025-06-14,76,56.0,0.0,1.77,14.0,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
2025-06-14,76,56.0,0.0,1.73,69.0,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
2025-06-14,76,56.0,0.0,1.67,4.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
2025-06-14,76,56.0,0.0,1.63,26.0,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
2025-06-14,76,56.0,0.0,1.4,2.75,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
2025-06-14,76,56.0,0.0,1.4,2.75,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
2025-06-14,76,56.0,0.0,1.37,13.0,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
2025-06-14,76,56.0,0.0,1.37,14.0,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
2025-06-14,76,56.0,0.0,1.27,99.0,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
2025-06-14,76,56.0,0.0,1.17,24.0,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
2025-06-14,76,56.0,0.0,1.1,120.0,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
2025-06-14,76,56.0,0.0,0.83,17.0,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
2025-06-14,76,56.0,0.0,0.77,12.0,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
2025-06-14,76,56.0,0.0,0.77,48.0,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
2025-06-14,76,56.0,0.0,0.77,12.0,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
2025-06-14,76,56.0,0.0,0.7,44.0,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
2025-06-14,76,56.0,0.0,0.67,8.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
2025-06-14,76,56.0,0.0,0.67,8.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
2025-06-14,76,56.0,0.0,0.6,4.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
2025-06-14,76,56.0,0.0,0.6,4.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
2025-06-14,76,56.0,0.0,0.57,30.0,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
2025-06-14,76,56.0,0.0,0.53,60.0,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
2025-06-14,76,56.0,0.0,0.47,2.75,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
2025-06-14,76,56.0,0.0,0.47,12.0,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
2025-06-14,76,56.0,0.0,0.47,24.0,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
2025-06-14,76,56.0,0.0,0.43,6.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
2025-06-14,76,56.0,0.0,0.4,18.0,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
2025-06-14,76,56.0,0.0,0.4,24.0,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
2025-06-14,76,56.0,0.0,0.4,36.0,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
2025-06-14,76,56.0,0.0,0.37,24.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
2025-06-14,76,56.0,0.0,0.37,18.0,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
2025-06-14,76,56.0,0.0,0.37,36.0,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
2025-06-14,76,56.0,0.0,0.33,3.5,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
2025-06-14,76,56.0,0.0,0.33,18.0,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
2025-06-14,76,56.0,0.0,0.33,53.0,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
2025-06-14,76,56.0,0.0,0.33,13.0,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
2025-06-14,76,56.0,0.0,0.33,13.0,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
2025-06-14,76,56.0,0.0,0.33,60.0,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
2025-06-14,76,56.0,0.0,0.33,13.0,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
2025-06-14,76,56.0,0.0,0.33,3.5,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
2025-06-14,76,56.0,0.0,0.33,24.0,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
2025-06-14,76,56.0,0.0,0.33,12.0,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
