Date,NumOfAnimals,average_temp,Precipitation,MonthsInCare,AgeInMonths,Season_Spring,Season_Summer,Season_Fall,Season_Winter,DayOfWeek_Monday,DayOfWeek_Tuesday,DayOfWeek_Wednesday,DayOfWeek_Thursday,DayOfWeek_Friday,DayOfWeek_Saturday,DayOfWeek_Sunday,Species_Barn Cat,Species_Bird,Species_Cat,Species_Dog,Species_Rabbit Sh,Species_Species_Kitten
2025-10-01,53,55.0,50.0,0.5,66.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
2025-10-01,53,55.0,50.0,0.43,131.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
2025-10-01,53,55.0,50.0,0.43,24.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
2025-10-01,53,55.0,50.0,0.4,12.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
2025-10-01,53,55.0,50.0,0.4,36.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
2025-10-01,53,55.0,50.0,0.4,4.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True
2025-10-01,53,55.0,50.0,0.37,5.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True
2025-10-01,53,55.0,50.0,0.33,14.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
2025-10-01,53,55.0,50.0,0.33,30.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
2025-10-01,53,55.0,50.0,0.27,36.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
2025-10-01,53,55.0,50.0,0.27,36.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
2025-10-01,53,55.0,50.0,0.27,3.5,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True
2025-10-01,53,55.0,50.0,0.27,3.5,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True
2025-10-01,53,55.0,50.0,0.23,6.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True
2025-10-01,53,55.0,50.0,0.23,3.25,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True
2025-10-01,53,55.0,50.0,0.23,6.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True
2025-10-01,53,55.0,50.0,0.23,9.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
2025-10-01,53,55.0,50.0,0.23,3.25,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True
2025-10-01,53,55.0,50.0,0.2,12.0,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False
2025-10-01,53,55.0,50.0,0.17,12.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
2025-10-01,53,55.0,50.0,0.17,26.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
2025-10-01,53,55.0,50.0,0.13,8.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
2025-10-01,53,55.0,50.0,0.1,4.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True
2025-10-01,53,55.0,50.0,0.1,4.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True
