Date,NumOfAnimals,average_temp,Precipitation,MonthsInCare,AgeInMonths,Season_Spring,Season_Summer,Season_Fall,Season_Winter,DayOfWeek_Monday,DayOfWeek_Tuesday,DayOfWeek_Wednesday,DayOfWeek_Thursday,DayOfWeek_Friday,DayOfWeek_Saturday,DayOfWeek_Sunday,Species_Barn Cat,Species_Cat,Species_Dog,Species_Lionhead,Species_Rabbit Sh,Species_Species_Kitten
2025-11-08,111,47.0,0.0,1.5,37.0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False
2025-11-08,111,47.0,0.0,1.47,25.0,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
2025-11-08,111,47.0,0.0,1.4,36.0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False
2025-11-08,111,47.0,0.0,1.4,61.0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False
2025-11-08,111,47.0,0.0,1.33,4.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False
2025-11-08,111,47.0,0.0,1.27,24.0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False
2025-11-08,111,47.0,0.0,1.13,97.0,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
2025-11-08,111,47.0,0.0,1.0,12.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False
2025-11-08,111,47.0,0.0,1.0,12.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False
2025-11-08,111,47.0,0.0,0.97,3.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2025-11-08,111,47.0,0.0,0.9,25.0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False
2025-11-08,111,47.0,0.0,0.83,25.0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False
2025-11-08,111,47.0,0.0,0.8,12.0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False
2025-11-08,111,47.0,0.0,0.8,24.0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False
2025-11-08,111,47.0,0.0,0.77,12.0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False
2025-11-08,111,47.0,0.0,0.77,5.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2025-11-08,111,47.0,0.0,0.77,24.0,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False
2025-11-08,111,47.0,0.0,0.77,5.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2025-11-08,111,47.0,0.0,0.73,8.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2025-11-08,111,47.0,0.0,0.73,107.0,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
2025-11-08,111,47.0,0.0,0.7,60.0,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
2025-11-08,111,47.0,0.0,0.6,12.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False
2025-11-08,111,47.0,0.0,0.57,2.75,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2025-11-08,111,47.0,0.0,0.57,2.75,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2025-11-08,111,47.0,0.0,0.57,2.75,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2025-11-08,111,47.0,0.0,0.57,2.75,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2025-11-08,111,47.0,0.0,0.57,12.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False
2025-11-08,111,47.0,0.0,0.57,2.75,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2025-11-08,111,47.0,0.0,0.5,24.0,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
2025-11-08,111,47.0,0.0,0.5,24.0,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
2025-11-08,111,47.0,0.0,0.47,12.0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False
2025-11-08,111,47.0,0.0,0.43,36.0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False
2025-11-08,111,47.0,0.0,0.43,2.5,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2025-11-08,111,47.0,0.0,0.43,2.5,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2025-11-08,111,47.0,0.0,0.43,3.75,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2025-11-08,111,47.0,0.0,0.4,72.0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False
2025-11-08,111,47.0,0.0,0.4,14.0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False
2025-11-08,111,47.0,0.0,0.4,12.0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False
2025-11-08,111,47.0,0.0,0.4,60.0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False
2025-11-08,111,47.0,0.0,0.37,2.5,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2025-11-08,111,47.0,0.0,0.33,6.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2025-11-08,111,47.0,0.0,0.33,50.0,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
2025-11-08,111,47.0,0.0,0.33,84.0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False
2025-11-08,111,47.0,0.0,0.33,12.0,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
2025-11-08,111,47.0,0.0,0.33,24.0,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
2025-11-08,111,47.0,0.0,0.33,12.0,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
2025-11-08,111,47.0,0.0,0.33,12.0,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
2025-11-08,111,47.0,0.0,0.33,12.0,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
2025-11-08,111,47.0,0.0,0.33,12.0,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
2025-11-08,111,47.0,0.0,0.33,12.0,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
2025-11-08,111,47.0,0.0,0.3,5.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2025-11-08,111,47.0,0.0,0.3,12.0,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False
2025-11-08,111,47.0,0.0,0.3,48.0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False
2025-11-08,111,47.0,0.0,0.3,4.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2025-11-08,111,47.0,0.0,0.3,4.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2025-11-08,111,47.0,0.0,0.3,4.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2025-11-08,111,47.0,0.0,0.3,36.0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False
2025-11-08,111,47.0,0.0,0.27,9.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2025-11-08,111,47.0,0.0,0.23,4.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2025-11-08,111,47.0,0.0,0.23,4.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2025-11-08,111,47.0,0.0,0.23,3.5,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2025-11-08,111,47.0,0.0,0.23,8.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2025-11-08,111,47.0,0.0,0.23,3.5,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2025-11-08,111,47.0,0.0,0.23,4.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2025-11-08,111,47.0,0.0,0.23,4.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2025-11-08,111,47.0,0.0,0.23,24.0,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
2025-11-08,111,47.0,0.0,0.23,4.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2025-11-08,111,47.0,0.0,0.2,48.0,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
2025-11-08,111,47.0,0.0,0.2,25.0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False
2025-11-08,111,47.0,0.0,0.2,48.0,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
2025-11-08,111,47.0,0.0,0.2,24.0,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
2025-11-08,111,47.0,0.0,0.2,12.0,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False
2025-11-08,111,47.0,0.0,0.2,6.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2025-11-08,111,47.0,0.0,0.2,72.0,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False
2025-11-08,111,47.0,0.0,0.2,30.0,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
2025-11-08,111,47.0,0.0,0.2,24.0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False
2025-11-08,111,47.0,0.0,0.13,19.0,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
2025-11-08,111,47.0,0.0,0.1,12.0,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
2025-11-08,111,47.0,0.0,0.1,12.0,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
2025-11-08,111,47.0,0.0,0.1,12.0,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
2025-11-08,111,47.0,0.0,0.07,18.0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False
