Date,NumOfAnimals,average_temp,Precipitation,MonthsInCare,AgeInMonths,Season_Spring,Season_Summer,Season_Fall,Season_Winter,DayOfWeek_Monday,DayOfWeek_Tuesday,DayOfWeek_Wednesday,DayOfWeek_Thursday,DayOfWeek_Friday,DayOfWeek_Saturday,DayOfWeek_Sunday,Species_Cat,Species_Dog,Species_Rabbit Sh,Species_Species_Kitten
2025-04-23,37,50.0,0.0,6.6,150.0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False
2025-04-23,37,50.0,0.0,6.2,42.0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False
2025-04-23,37,50.0,0.0,6.1,6.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
2025-04-23,37,50.0,0.0,5.87,24.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
2025-04-23,37,50.0,0.0,5.5,53.0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False
2025-04-23,37,50.0,0.0,4.17,5.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
2025-04-23,37,50.0,0.0,4.1,15.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
2025-04-23,37,50.0,0.0,4.1,15.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
2025-04-23,37,50.0,0.0,3.67,46.0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False
2025-04-23,37,50.0,0.0,2.1,85.0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False
2025-04-23,37,50.0,0.0,1.83,19.0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False
2025-04-23,37,50.0,0.0,1.53,2.5,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
2025-04-23,37,50.0,0.0,1.53,2.5,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
2025-04-23,37,50.0,0.0,1.5,41.0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False
2025-04-23,37,50.0,0.0,1.33,25.0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False
2025-04-23,37,50.0,0.0,1.27,49.0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False
2025-04-23,37,50.0,0.0,1.17,61.0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False
2025-04-23,37,50.0,0.0,1.13,25.0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False
2025-04-23,37,50.0,0.0,0.93,92.0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False
2025-04-23,37,50.0,0.0,0.83,24.0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False
2025-04-23,37,50.0,0.0,0.83,120.0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False
2025-04-23,37,50.0,0.0,0.63,48.0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False
2025-04-23,37,50.0,0.0,0.6,25.0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False
2025-04-23,37,50.0,0.0,0.53,60.0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False
2025-04-23,37,50.0,0.0,0.4,36.0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False
2025-04-23,37,50.0,0.0,0.33,60.0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False
2025-04-23,37,50.0,0.0,0.27,24.0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False
2025-04-23,37,50.0,0.0,0.27,72.0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False
2025-04-23,37,50.0,0.0,0.27,48.0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False
2025-04-23,37,50.0,0.0,0.23,9.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
2025-04-23,37,50.0,0.0,0.23,9.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
2025-04-23,37,50.0,0.0,0.23,24.0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False
2025-04-23,37,50.0,0.0,0.17,10.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
2025-04-23,37,50.0,0.0,0.13,6.0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False
2025-04-23,37,50.0,0.0,0.07,24.0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False
2025-04-23,37,50.0,0.0,0.07,26.0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False
2025-04-23,37,50.0,0.0,0.03,25.0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False
