Date,NumOfAnimals,average_temp,Precipitation,MonthsInCare,AgeInMonths,Season_Spring,Season_Summer,Season_Fall,Season_Winter,DayOfWeek_Monday,DayOfWeek_Tuesday,DayOfWeek_Wednesday,DayOfWeek_Thursday,DayOfWeek_Friday,DayOfWeek_Saturday,DayOfWeek_Sunday,Species_Barn Cat,Species_Bird,Species_Cat,Species_Dog,Species_Rabbit Sh,Species_Species_Kitten
2025-06-08,61,69.0,0.0,7.63,7.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
2025-06-08,61,69.0,0.0,7.4,25.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
2025-06-08,61,69.0,0.0,5.7,7.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
2025-06-08,61,69.0,0.0,5.2,48.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
2025-06-08,61,69.0,0.0,3.63,87.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
2025-06-08,61,69.0,0.0,3.03,42.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
2025-06-08,61,69.0,0.0,2.8,50.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
2025-06-08,61,69.0,0.0,2.17,50.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
2025-06-08,61,69.0,0.0,1.77,10.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
2025-06-08,61,69.0,0.0,1.77,10.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
2025-06-08,61,69.0,0.0,1.67,61.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
2025-06-08,61,69.0,0.0,1.57,14.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
2025-06-08,61,69.0,0.0,1.53,69.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
2025-06-08,61,69.0,0.0,1.43,26.0,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
2025-06-08,61,69.0,0.0,1.2,2.75,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
2025-06-08,61,69.0,0.0,1.2,2.75,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
2025-06-08,61,69.0,0.0,1.17,12.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
2025-06-08,61,69.0,0.0,1.17,14.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
2025-06-08,61,69.0,0.0,1.07,98.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
2025-06-08,61,69.0,0.0,0.93,54.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
2025-06-08,61,69.0,0.0,0.93,11.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
2025-06-08,61,69.0,0.0,0.9,2.25,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
2025-06-08,61,69.0,0.0,0.9,120.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
2025-06-08,61,69.0,0.0,0.9,2.25,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
2025-06-08,61,69.0,0.0,0.73,36.0,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
2025-06-08,61,69.0,0.0,0.63,17.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
2025-06-08,61,69.0,0.0,0.63,84.0,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False
2025-06-08,61,69.0,0.0,0.47,8.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
2025-06-08,61,69.0,0.0,0.47,8.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
2025-06-08,61,69.0,0.0,0.47,8.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
2025-06-08,61,69.0,0.0,0.47,5.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
2025-06-08,61,69.0,0.0,0.4,4.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
2025-06-08,61,69.0,0.0,0.4,24.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
2025-06-08,61,69.0,0.0,0.4,4.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
2025-06-08,61,69.0,0.0,0.37,13.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
2025-06-08,61,69.0,0.0,0.37,30.0,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
2025-06-08,61,69.0,0.0,0.33,2.5,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
2025-06-08,61,69.0,0.0,0.3,24.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
2025-06-08,61,69.0,0.0,0.3,9.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
2025-06-08,61,69.0,0.0,0.27,12.0,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
2025-06-08,61,69.0,0.0,0.27,24.0,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
2025-06-08,61,69.0,0.0,0.23,0.0,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
2025-06-08,61,69.0,0.0,0.23,6.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
2025-06-08,61,69.0,0.0,0.23,24.0,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
2025-06-08,61,69.0,0.0,0.23,24.0,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False
2025-06-08,61,69.0,0.0,0.2,18.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
2025-06-08,61,69.0,0.0,0.2,12.0,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
2025-06-08,61,69.0,0.0,0.17,26.0,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
2025-06-08,61,69.0,0.0,0.17,2.75,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
2025-06-08,61,69.0,0.0,0.17,2.75,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
2025-06-08,61,69.0,0.0,0.17,2.75,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
2025-06-08,61,69.0,0.0,0.17,2.75,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
2025-06-08,61,69.0,0.0,0.13,14.0,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
2025-06-08,61,69.0,0.0,0.13,2.5,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
2025-06-08,61,69.0,0.0,0.13,2.5,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
2025-06-08,61,69.0,0.0,0.1,5.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
2025-06-08,61,69.0,0.0,0.07,61.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
2025-06-08,61,69.0,0.0,0.07,24.0,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
2025-06-08,61,69.0,0.0,0.07,26.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
2025-06-08,61,69.0,0.0,0.03,2.25,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
