Date,NumOfAnimals,average_temp,Precipitation,MonthsInCare,AgeInMonths,Season_Spring,Season_Summer,Season_Fall,Season_Winter,DayOfWeek_Monday,DayOfWeek_Tuesday,DayOfWeek_Wednesday,DayOfWeek_Thursday,DayOfWeek_Friday,DayOfWeek_Saturday,DayOfWeek_Sunday,Species_Barn Cat,Species_Cat,Species_Dog,Species_Guinea Pig,Species_Lionhead,Species_Rabbit Sh,Species_Species_Kitten
2025-10-29,79,53.0,50.0,12.17,30.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
2025-10-29,79,53.0,50.0,10.47,11.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
2025-10-29,79,53.0,50.0,7.03,0.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
2025-10-29,79,53.0,50.0,7.03,0.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
2025-10-29,79,53.0,50.0,7.03,0.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
2025-10-29,79,53.0,50.0,7.03,15.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
2025-10-29,79,53.0,50.0,6.73,6.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
2025-10-29,79,53.0,50.0,5.17,0.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
2025-10-29,79,53.0,50.0,5.17,0.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
2025-10-29,79,53.0,50.0,4.43,8.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
2025-10-29,79,53.0,50.0,3.93,15.0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
2025-10-29,79,53.0,50.0,3.43,77.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
2025-10-29,79,53.0,50.0,3.37,39.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
2025-10-29,79,53.0,50.0,3.27,6.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
2025-10-29,79,53.0,50.0,3.27,6.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
2025-10-29,79,53.0,50.0,2.57,3.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2025-10-29,79,53.0,50.0,2.53,2.75,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
2025-10-29,79,53.0,50.0,2.47,7.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
2025-10-29,79,53.0,50.0,1.97,27.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
2025-10-29,79,53.0,50.0,1.97,2.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2025-10-29,79,53.0,50.0,1.97,2.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2025-10-29,79,53.0,50.0,1.9,97.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
2025-10-29,79,53.0,50.0,1.87,2.75,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2025-10-29,79,53.0,50.0,1.87,2.75,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2025-10-29,79,53.0,50.0,1.83,12.0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
2025-10-29,79,53.0,50.0,1.43,67.0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
2025-10-29,79,53.0,50.0,1.2,49.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
2025-10-29,79,53.0,50.0,1.17,37.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
2025-10-29,79,53.0,50.0,1.07,60.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
2025-10-29,79,53.0,50.0,1.07,36.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
2025-10-29,79,53.0,50.0,1.0,26.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
2025-10-29,79,53.0,50.0,0.93,29.0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
2025-10-29,79,53.0,50.0,0.93,24.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
2025-10-29,79,53.0,50.0,0.87,0.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
2025-10-29,79,53.0,50.0,0.87,12.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
2025-10-29,79,53.0,50.0,0.8,96.0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
2025-10-29,79,53.0,50.0,0.77,17.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
2025-10-29,79,53.0,50.0,0.77,65.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
