Date,NumOfAnimals,average_temp,Precipitation,MonthsInCare,AgeInMonths,Season_Spring,Season_Summer,Season_Fall,Season_Winter,DayOfWeek_Monday,DayOfWeek_Tuesday,DayOfWeek_Wednesday,DayOfWeek_Thursday,DayOfWeek_Friday,DayOfWeek_Saturday,DayOfWeek_Sunday,Species_Bird,Species_Cat,Species_Dog,Species_Rabbit Sh,Species_Species_Kitten
2025-09-22,58,60.0,0.0,2.03,4.0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False
2025-09-22,58,60.0,0.0,2.03,4.0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False
2025-09-22,58,60.0,0.0,1.8,4.0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2025-09-22,58,60.0,0.0,1.77,65.0,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False
2025-09-22,58,60.0,0.0,1.53,61.0,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False
2025-09-22,58,60.0,0.0,1.47,6.0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False
2025-09-22,58,60.0,0.0,1.47,6.0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False
2025-09-22,58,60.0,0.0,1.03,12.0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False
2025-09-22,58,60.0,0.0,0.87,62.0,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False
2025-09-22,58,60.0,0.0,0.83,12.0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False
2025-09-22,58,60.0,0.0,0.73,60.0,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False
2025-09-22,58,60.0,0.0,0.73,26.0,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False
2025-09-22,58,60.0,0.0,0.73,0.0,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False
2025-09-22,58,60.0,0.0,0.73,24.0,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False
2025-09-22,58,60.0,0.0,0.67,96.0,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False
2025-09-22,58,60.0,0.0,0.63,104.0,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False
2025-09-22,58,60.0,0.0,0.63,42.0,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False
2025-09-22,58,60.0,0.0,0.6,10.0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2025-09-22,58,60.0,0.0,0.57,2.5,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2025-09-22,58,60.0,0.0,0.57,2.5,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2025-09-22,58,60.0,0.0,0.57,2.5,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2025-09-22,58,60.0,0.0,0.53,72.0,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False
2025-09-22,58,60.0,0.0,0.5,4.0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2025-09-22,58,60.0,0.0,0.5,12.0,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False
2025-09-22,58,60.0,0.0,0.5,12.0,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False
2025-09-22,58,60.0,0.0,0.5,12.0,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False
2025-09-22,58,60.0,0.0,0.47,72.0,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False
2025-09-22,58,60.0,0.0,0.33,24.0,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False
2025-09-22,58,60.0,0.0,0.3,7.0,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False
2025-09-22,58,60.0,0.0,0.3,8.0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2025-09-22,58,60.0,0.0,0.3,8.0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2025-09-22,58,60.0,0.0,0.27,4.0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2025-09-22,58,60.0,0.0,0.23,60.0,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False
2025-09-22,58,60.0,0.0,0.23,48.0,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False
2025-09-22,58,60.0,0.0,0.2,5.0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2025-09-22,58,60.0,0.0,0.2,5.0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2025-09-22,58,60.0,0.0,0.1,4.0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2025-09-22,58,60.0,0.0,0.1,4.0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2025-09-22,58,60.0,0.0,0.1,24.0,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False
