Date,NumOfAnimals,average_temp,Precipitation,MonthsInCare,AgeInMonths,Season_Spring,Season_Summer,Season_Fall,Season_Winter,DayOfWeek_Monday,DayOfWeek_Tuesday,DayOfWeek_Wednesday,DayOfWeek_Thursday,DayOfWeek_Friday,DayOfWeek_Saturday,DayOfWeek_Sunday,Species_Barn Cat,Species_Bird,Species_Cat,Species_Dog,Species_Guinea Pig,Species_Rabbit Sh,Species_Species_Kitten
2025-10-14,79,46.0,0.0,0.33,12.0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
2025-10-14,79,46.0,0.0,0.33,56.0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
2025-10-14,79,46.0,0.0,0.33,60.0,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
2025-10-14,79,46.0,0.0,0.3,87.0,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
2025-10-14,79,46.0,0.0,0.3,118.0,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
2025-10-14,79,46.0,0.0,0.3,96.0,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
2025-10-14,79,46.0,0.0,0.3,120.0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
2025-10-14,79,46.0,0.0,0.3,12.0,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
2025-10-14,79,46.0,0.0,0.3,12.0,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
2025-10-14,79,46.0,0.0,0.27,12.0,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
2025-10-14,79,46.0,0.0,0.27,17.0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
2025-10-14,79,46.0,0.0,0.27,8.0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
2025-10-14,79,46.0,0.0,0.23,21.0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
2025-10-14,79,46.0,0.0,0.2,5.0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
2025-10-14,79,46.0,0.0,0.2,2.5,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
2025-10-14,79,46.0,0.0,0.2,2.5,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
2025-10-14,79,46.0,0.0,0.17,12.0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2025-10-14,79,46.0,0.0,0.17,12.0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2025-10-14,79,46.0,0.0,0.13,13.0,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
2025-10-14,79,46.0,0.0,0.13,3.0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
2025-10-14,79,46.0,0.0,0.13,65.0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
2025-10-14,79,46.0,0.0,0.07,25.0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
