Date,NumOfAnimals,average_temp,Precipitation,MonthsInCare,AgeInMonths,Season_Spring,Season_Summer,Season_Fall,Season_Winter,DayOfWeek_Monday,DayOfWeek_Tuesday,DayOfWeek_Wednesday,DayOfWeek_Thursday,DayOfWeek_Friday,DayOfWeek_Saturday,DayOfWeek_Sunday,Species_Bird,Species_Cat,Species_Dog,Species_Rabbit Sh,Species_Species_Kitten
2025-05-24,51,53.0,50.0,7.13,7.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
2025-05-24,51,53.0,50.0,6.9,25.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
2025-05-24,51,53.0,50.0,5.2,6.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
2025-05-24,51,53.0,50.0,4.7,47.0,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
2025-05-24,51,53.0,50.0,3.13,86.0,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
2025-05-24,51,53.0,50.0,2.9,8.0,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
2025-05-24,51,53.0,50.0,2.87,20.0,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
2025-05-24,51,53.0,50.0,2.53,42.0,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
2025-05-24,51,53.0,50.0,2.53,26.0,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
2025-05-24,51,53.0,50.0,2.3,50.0,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
2025-05-24,51,53.0,50.0,2.2,62.0,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
2025-05-24,51,53.0,50.0,2.13,2.25,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
2025-05-24,51,53.0,50.0,2.13,2.25,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
2025-05-24,51,53.0,50.0,2.13,2.25,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
2025-05-24,51,53.0,50.0,1.97,2.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
2025-05-24,51,53.0,50.0,1.97,2.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
2025-05-24,51,53.0,50.0,1.67,49.0,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
2025-05-24,51,53.0,50.0,1.37,61.0,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
2025-05-24,51,53.0,50.0,1.3,73.0,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
2025-05-24,51,53.0,50.0,1.27,10.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
2025-05-24,51,53.0,50.0,1.27,10.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
2025-05-24,51,53.0,50.0,1.17,60.0,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
2025-05-24,51,53.0,50.0,1.07,13.0,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
2025-05-24,51,53.0,50.0,0.7,24.0,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
2025-05-24,51,53.0,50.0,0.67,12.0,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
