Date,NumOfAnimals,average_temp,Precipitation,MonthsInCare,AgeInMonths,Season_Spring,Season_Summer,Season_Fall,Season_Winter,DayOfWeek_Monday,DayOfWeek_Tuesday,DayOfWeek_Wednesday,DayOfWeek_Thursday,DayOfWeek_Friday,DayOfWeek_Saturday,DayOfWeek_Sunday,Species_Barn Cat,Species_Cat,Species_Dog,Species_Rabbit Sh,Species_Species_Kitten
2025-06-12,67,57.0,0.0,7.77,8.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
2025-06-12,67,57.0,0.0,7.53,25.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
2025-06-12,67,57.0,0.0,5.83,7.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
2025-06-12,67,57.0,0.0,5.33,48.0,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
2025-06-12,67,57.0,0.0,3.77,87.0,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
2025-06-12,67,57.0,0.0,3.17,42.0,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
2025-06-12,67,57.0,0.0,2.93,50.0,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
2025-06-12,67,57.0,0.0,2.3,50.0,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
2025-06-12,67,57.0,0.0,1.9,10.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
2025-06-12,67,57.0,0.0,1.9,10.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
2025-06-12,67,57.0,0.0,1.8,61.0,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
2025-06-12,67,57.0,0.0,1.7,14.0,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
2025-06-12,67,57.0,0.0,1.67,69.0,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
2025-06-12,67,57.0,0.0,1.57,26.0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
2025-06-12,67,57.0,0.0,1.33,2.75,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
2025-06-12,67,57.0,0.0,1.33,2.75,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
2025-06-12,67,57.0,0.0,1.3,13.0,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
2025-06-12,67,57.0,0.0,1.3,14.0,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
2025-06-12,67,57.0,0.0,1.2,99.0,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
2025-06-12,67,57.0,0.0,1.1,24.0,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
2025-06-12,67,57.0,0.0,1.03,120.0,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
2025-06-12,67,57.0,0.0,0.77,17.0,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
2025-06-12,67,57.0,0.0,0.7,12.0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
2025-06-12,67,57.0,0.0,0.63,44.0,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
2025-06-12,67,57.0,0.0,0.6,8.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
2025-06-12,67,57.0,0.0,0.6,8.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
2025-06-12,67,57.0,0.0,0.53,4.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
