Date,NumOfAnimals,average_temp,Precipitation,MonthsInCare,AgeInMonths,Season_Spring,Season_Summer,Season_Fall,Season_Winter,DayOfWeek_Monday,DayOfWeek_Tuesday,DayOfWeek_Wednesday,DayOfWeek_Thursday,DayOfWeek_Friday,DayOfWeek_Saturday,DayOfWeek_Sunday,Species_Barn Cat,Species_Cat,Species_Dog,Species_Rabbit Sh,Species_Species_Kitten
2025-04-26,43,59.0,0.0,6.7,150.0,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
2025-04-26,43,59.0,0.0,6.3,42.0,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
2025-04-26,43,59.0,0.0,6.2,6.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
2025-04-26,43,59.0,0.0,5.97,24.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
2025-04-26,43,59.0,0.0,5.6,53.0,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
2025-04-26,43,59.0,0.0,4.27,5.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
2025-04-26,43,59.0,0.0,4.2,15.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
2025-04-26,43,59.0,0.0,4.2,15.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
2025-04-26,43,59.0,0.0,3.77,46.0,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
2025-04-26,43,59.0,0.0,2.2,86.0,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
2025-04-26,43,59.0,0.0,1.93,19.0,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
2025-04-26,43,59.0,0.0,1.6,41.0,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
2025-04-26,43,59.0,0.0,1.5,6.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
2025-04-26,43,59.0,0.0,1.5,5.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
2025-04-26,43,59.0,0.0,1.37,49.0,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
2025-04-26,43,59.0,0.0,1.27,61.0,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
2025-04-26,43,59.0,0.0,1.03,92.0,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
2025-04-26,43,59.0,0.0,0.93,120.0,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
2025-04-26,43,59.0,0.0,0.93,24.0,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
2025-04-26,43,59.0,0.0,0.73,48.0,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
2025-04-26,43,59.0,0.0,0.7,25.0,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
2025-04-26,43,59.0,0.0,0.63,60.0,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
2025-04-26,43,59.0,0.0,0.43,60.0,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
2025-04-26,43,59.0,0.0,0.37,72.0,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
2025-04-26,43,59.0,0.0,0.37,40.0,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
2025-04-26,43,59.0,0.0,0.37,48.0,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
2025-04-26,43,59.0,0.0,0.33,9.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
2025-04-26,43,59.0,0.0,0.33,9.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
2025-04-26,43,59.0,0.0,0.27,24.0,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
2025-04-26,43,59.0,0.0,0.17,26.0,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
2025-04-26,43,59.0,0.0,0.17,2.0,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
2025-04-26,43,59.0,0.0,0.13,12.0,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
2025-04-26,43,59.0,0.0,0.1,38.0,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
2025-04-26,43,59.0,0.0,0.1,67.0,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
2025-04-26,43,59.0,0.0,0.1,84.0,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
2025-04-26,43,59.0,0.0,0.07,38.0,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
2025-04-26,43,59.0,0.0,0.07,1.25,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
2025-04-26,43,59.0,0.0,0.07,48.0,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
2025-04-26,43,59.0,0.0,0.07,24.0,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
2025-04-26,43,59.0,0.0,0.07,8.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
2025-04-26,43,59.0,0.0,0.07,22.0,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
2025-04-26,43,59.0,0.0,0.07,24.0,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
2025-04-26,43,59.0,0.0,0.03,25.0,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
