Date,NumOfAnimals,average_temp,Precipitation,MonthsInCare,AgeInMonths,Season_Spring,Season_Summer,Season_Fall,Season_Winter,DayOfWeek_Monday,DayOfWeek_Tuesday,DayOfWeek_Wednesday,DayOfWeek_Thursday,DayOfWeek_Friday,DayOfWeek_Saturday,DayOfWeek_Sunday,Species_Cat,Species_Dog,Species_Dwarf,Species_Rabbit Sh,Species_Rex,Species_Species_Kitten
2025-07-30,63,68.0,0.0,6.93,49.0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
2025-07-30,63,68.0,0.0,4.77,44.0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
2025-07-30,63,68.0,0.0,3.27,71.0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
2025-07-30,63,68.0,0.0,2.53,14.0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
2025-07-30,63,68.0,0.0,2.23,46.0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
2025-07-30,63,68.0,0.0,2.13,3.25,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
2025-07-30,63,68.0,0.0,2.13,3.25,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
2025-07-30,63,68.0,0.0,2.13,0.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
2025-07-30,63,68.0,0.0,2.13,0.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
2025-07-30,63,68.0,0.0,2.1,17.0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
2025-07-30,63,68.0,0.0,1.87,54.0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
2025-07-30,63,68.0,0.0,1.7,73.0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
2025-07-30,63,68.0,0.0,1.63,73.0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
2025-07-30,63,68.0,0.0,1.17,3.25,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
2025-07-30,63,68.0,0.0,1.03,49.0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
2025-07-30,63,68.0,0.0,0.97,2.5,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
2025-07-30,63,68.0,0.0,0.97,3.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
2025-07-30,63,68.0,0.0,0.9,4.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
2025-07-30,63,68.0,0.0,0.9,4.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
2025-07-30,63,68.0,0.0,0.83,36.0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
2025-07-30,63,68.0,0.0,0.7,24.0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
2025-07-30,63,68.0,0.0,0.67,48.0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
2025-07-30,63,68.0,0.0,0.67,60.0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
2025-07-30,63,68.0,0.0,0.67,61.0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
2025-07-30,63,68.0,0.0,0.63,72.0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
2025-07-30,63,68.0,0.0,0.63,48.0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
2025-07-30,63,68.0,0.0,0.63,2.75,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
2025-07-30,63,68.0,0.0,0.63,2.75,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
2025-07-30,63,68.0,0.0,0.53,48.0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
2025-07-30,63,68.0,0.0,0.47,8.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
2025-07-30,63,68.0,0.0,0.47,8.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
2025-07-30,63,68.0,0.0,0.47,62.0,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
2025-07-30,63,68.0,0.0,0.43,14.0,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
2025-07-30,63,68.0,0.0,0.4,74.0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
2025-07-30,63,68.0,0.0,0.4,12.0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
2025-07-30,63,68.0,0.0,0.37,69.0,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
2025-07-30,63,68.0,0.0,0.37,38.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
2025-07-30,63,68.0,0.0,0.33,48.0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
2025-07-30,63,68.0,0.0,0.33,12.0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
2025-07-30,63,68.0,0.0,0.27,18.0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
2025-07-30,63,68.0,0.0,0.23,2.75,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
2025-07-30,63,68.0,0.0,0.23,2.5,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
2025-07-30,63,68.0,0.0,0.23,2.5,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
2025-07-30,63,68.0,0.0,0.23,2.75,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
2025-07-30,63,68.0,0.0,0.23,3.25,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
2025-07-30,63,68.0,0.0,0.23,2.5,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
2025-07-30,63,68.0,0.0,0.23,2.5,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
2025-07-30,63,68.0,0.0,0.23,2.75,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
2025-07-30,63,68.0,0.0,0.23,2.75,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
2025-07-30,63,68.0,0.0,0.23,2.75,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
2025-07-30,63,68.0,0.0,0.23,2.5,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
2025-07-30,63,68.0,0.0,0.17,73.0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
2025-07-30,63,68.0,0.0,0.17,2.75,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
2025-07-30,63,68.0,0.0,0.17,15.0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
2025-07-30,63,68.0,0.0,0.17,24.0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
2025-07-30,63,68.0,0.0,0.17,14.0,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
2025-07-30,63,68.0,0.0,0.17,2.75,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
2025-07-30,63,68.0,0.0,0.13,0.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
2025-07-30,63,68.0,0.0,0.1,27.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
2025-07-30,63,68.0,0.0,0.1,8.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
2025-07-30,63,68.0,0.0,0.03,25.0,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
2025-07-30,63,68.0,0.0,0.03,2.75,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
2025-07-30,63,68.0,0.0,0.03,3.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
