Date,NumOfAnimals,average_temp,Precipitation,MonthsInCare,AgeInMonths,Season_Spring,Season_Summer,Season_Fall,Season_Winter,DayOfWeek_Monday,DayOfWeek_Tuesday,DayOfWeek_Wednesday,DayOfWeek_Thursday,DayOfWeek_Friday,DayOfWeek_Saturday,DayOfWeek_Sunday,Species_Barn Cat,Species_Cat,Species_Dog,Species_Rabbit Sh,Species_Species_Kitten
2025-06-13,75,56.0,0.0,7.8,8.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
2025-06-13,75,56.0,0.0,7.57,25.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
2025-06-13,75,56.0,0.0,5.87,7.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
2025-06-13,75,56.0,0.0,5.37,48.0,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
2025-06-13,75,56.0,0.0,3.8,87.0,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
2025-06-13,75,56.0,0.0,3.2,42.0,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
2025-06-13,75,56.0,0.0,2.97,50.0,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
2025-06-13,75,56.0,0.0,2.33,50.0,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
2025-06-13,75,56.0,0.0,1.93,10.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
2025-06-13,75,56.0,0.0,1.93,10.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
2025-06-13,75,56.0,0.0,1.83,61.0,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
2025-06-13,75,56.0,0.0,1.73,14.0,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
2025-06-13,75,56.0,0.0,1.7,69.0,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
2025-06-13,75,56.0,0.0,1.63,4.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2025-06-13,75,56.0,0.0,1.6,26.0,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
2025-06-13,75,56.0,0.0,1.5,3.25,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2025-06-13,75,56.0,0.0,1.37,2.75,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2025-06-13,75,56.0,0.0,1.37,2.75,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2025-06-13,75,56.0,0.0,1.37,3.25,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2025-06-13,75,56.0,0.0,1.33,14.0,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
2025-06-13,75,56.0,0.0,1.33,13.0,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
2025-06-13,75,56.0,0.0,1.23,99.0,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
2025-06-13,75,56.0,0.0,1.13,24.0,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
2025-06-13,75,56.0,0.0,1.07,120.0,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
2025-06-13,75,56.0,0.0,0.8,17.0,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
2025-06-13,75,56.0,0.0,0.73,48.0,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
2025-06-13,75,56.0,0.0,0.73,12.0,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
2025-06-13,75,56.0,0.0,0.73,12.0,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
2025-06-13,75,56.0,0.0,0.67,44.0,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
