Date,NumOfAnimals,average_temp,Precipitation,MonthsInCare,AgeInMonths,Season_Spring,Season_Summer,Season_Fall,Season_Winter,DayOfWeek_Monday,DayOfWeek_Tuesday,DayOfWeek_Wednesday,DayOfWeek_Thursday,DayOfWeek_Friday,DayOfWeek_Saturday,DayOfWeek_Sunday,Species_Barn Cat,Species_Cat,Species_Dog,Species_Guinea Pig,Species_Lionhead,Species_Rabbit Sh,Species_Species_Kitten
2025-11-17,70,53.0,0.0,12.8,31.0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
2025-11-17,70,53.0,0.0,11.1,12.0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
2025-11-17,70,53.0,0.0,7.67,0.0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
2025-11-17,70,53.0,0.0,7.67,0.0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
2025-11-17,70,53.0,0.0,7.67,0.0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
2025-11-17,70,53.0,0.0,7.67,16.0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
2025-11-17,70,53.0,0.0,7.37,7.0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
2025-11-17,70,53.0,0.0,5.07,8.0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
2025-11-17,70,53.0,0.0,4.07,77.0,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
2025-11-17,70,53.0,0.0,4.0,39.0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
2025-11-17,70,53.0,0.0,3.9,6.0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
2025-11-17,70,53.0,0.0,3.9,6.0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
2025-11-17,70,53.0,0.0,3.1,8.0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
2025-11-17,70,53.0,0.0,2.93,5.0,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
2025-11-17,70,53.0,0.0,2.6,28.0,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
2025-11-17,70,53.0,0.0,2.6,3.25,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
2025-11-17,70,53.0,0.0,2.6,2.75,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
2025-11-17,70,53.0,0.0,2.53,98.0,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
2025-11-17,70,53.0,0.0,2.53,3.25,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
2025-11-17,70,53.0,0.0,2.53,3.25,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
2025-11-17,70,53.0,0.0,2.5,3.5,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
2025-11-17,70,53.0,0.0,2.5,3.5,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
2025-11-17,70,53.0,0.0,2.47,12.0,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
2025-11-17,70,53.0,0.0,2.07,68.0,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
2025-11-17,70,53.0,0.0,1.9,2.25,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
2025-11-17,70,53.0,0.0,1.9,2.5,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
2025-11-17,70,53.0,0.0,1.9,2.25,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
2025-11-17,70,53.0,0.0,1.83,49.0,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
2025-11-17,70,53.0,0.0,1.8,37.0,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
2025-11-17,70,53.0,0.0,1.77,25.0,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
2025-11-17,70,53.0,0.0,1.73,3.0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
2025-11-17,70,53.0,0.0,1.73,2.75,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
2025-11-17,70,53.0,0.0,1.73,2.75,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
2025-11-17,70,53.0,0.0,1.7,61.0,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
2025-11-17,70,53.0,0.0,1.7,37.0,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
2025-11-17,70,53.0,0.0,1.57,25.0,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
2025-11-17,70,53.0,0.0,1.43,97.0,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
2025-11-17,70,53.0,0.0,1.3,13.0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
2025-11-17,70,53.0,0.0,1.3,13.0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
2025-11-17,70,53.0,0.0,1.2,26.0,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
2025-11-17,70,53.0,0.0,1.1,24.0,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
2025-11-17,70,53.0,0.0,1.1,12.0,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
2025-11-17,70,53.0,0.0,1.07,12.0,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
2025-11-17,70,53.0,0.0,1.03,25.0,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
2025-11-17,70,53.0,0.0,1.03,107.0,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
2025-11-17,70,53.0,0.0,0.93,6.0,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
2025-11-17,70,53.0,0.0,0.9,12.0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
2025-11-17,70,53.0,0.0,0.87,12.0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
2025-11-17,70,53.0,0.0,0.7,72.0,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
2025-11-17,70,53.0,0.0,0.63,12.0,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
2025-11-17,70,53.0,0.0,0.5,48.0,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
2025-11-17,70,53.0,0.0,0.5,12.0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
2025-11-17,70,53.0,0.0,0.5,24.0,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
2025-11-17,70,53.0,0.0,0.5,48.0,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
2025-11-17,70,53.0,0.0,0.5,24.0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
2025-11-17,70,53.0,0.0,0.5,24.0,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
2025-11-17,70,53.0,0.0,0.47,36.0,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
2025-11-17,70,53.0,0.0,0.37,18.0,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
2025-11-17,70,53.0,0.0,0.37,24.0,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
2025-11-17,70,53.0,0.0,0.33,60.0,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
2025-11-17,70,53.0,0.0,0.33,12.0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
2025-11-17,70,53.0,0.0,0.3,8.0,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
2025-11-17,70,53.0,0.0,0.23,60.0,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
2025-11-17,70,53.0,0.0,0.23,60.0,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
2025-11-17,70,53.0,0.0,0.17,10.0,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
2025-11-17,70,53.0,0.0,0.17,10.0,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
2025-11-17,70,53.0,0.0,0.17,17.0,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
2025-11-17,70,53.0,0.0,0.13,24.0,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
2025-11-17,70,53.0,0.0,0.07,0.0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
2025-11-17,70,53.0,0.0,0.07,0.0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
