Date,NumOfAnimals,average_temp,Precipitation,MonthsInCare,AgeInMonths,Season_Spring,Season_Summer,Season_Fall,Season_Winter,DayOfWeek_Monday,DayOfWeek_Tuesday,DayOfWeek_Wednesday,DayOfWeek_Thursday,DayOfWeek_Friday,DayOfWeek_Saturday,DayOfWeek_Sunday,Species_Barn Cat,Species_Cat,Species_Dog,Species_Guinea Pig,Species_Lionhead,Species_Rabbit Sh,Species_Species_Kitten
2025-10-25,102,46.0,0.0,12.03,30.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
2025-10-25,102,46.0,0.0,10.33,11.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
2025-10-25,102,46.0,0.0,6.9,0.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
2025-10-25,102,46.0,0.0,6.9,0.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
2025-10-25,102,46.0,0.0,6.9,0.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
2025-10-25,102,46.0,0.0,6.9,15.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
2025-10-25,102,46.0,0.0,6.6,6.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
2025-10-25,102,46.0,0.0,5.03,0.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
2025-10-25,102,46.0,0.0,5.03,0.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
2025-10-25,102,46.0,0.0,4.3,8.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
2025-10-25,102,46.0,0.0,3.8,15.0,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
2025-10-25,102,46.0,0.0,3.3,77.0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2025-10-25,102,46.0,0.0,3.23,39.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
2025-10-25,102,46.0,0.0,3.13,6.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
2025-10-25,102,46.0,0.0,3.13,6.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
2025-10-25,102,46.0,0.0,2.4,2.75,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2025-10-25,102,46.0,0.0,2.33,7.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
2025-10-25,102,46.0,0.0,1.93,2.25,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
2025-10-25,102,46.0,0.0,1.93,2.25,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
2025-10-25,102,46.0,0.0,1.83,1.75,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
2025-10-25,102,46.0,0.0,1.83,1.75,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
2025-10-25,102,46.0,0.0,1.83,1.75,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
2025-10-25,102,46.0,0.0,1.83,1.75,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
2025-10-25,102,46.0,0.0,1.83,27.0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2025-10-25,102,46.0,0.0,1.77,97.0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2025-10-25,102,46.0,0.0,1.73,2.75,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
2025-10-25,102,46.0,0.0,1.73,2.75,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
2025-10-25,102,46.0,0.0,1.7,12.0,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
2025-10-25,102,46.0,0.0,1.6,2.75,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
2025-10-25,102,46.0,0.0,1.57,73.0,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
