Date,NumOfAnimals,average_temp,Precipitation,MonthsInCare,AgeInMonths,Season_Spring,Season_Summer,Season_Fall,Season_Winter,DayOfWeek_Monday,DayOfWeek_Tuesday,DayOfWeek_Wednesday,DayOfWeek_Thursday,DayOfWeek_Friday,DayOfWeek_Saturday,DayOfWeek_Sunday,Species_Bird,Species_Cat,Species_Dog,Species_Rabbit Sh,Species_Species_Kitten
2025-09-23,55,59.0,0.0,0.77,24.0,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False
2025-09-23,55,59.0,0.0,0.77,60.0,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False
2025-09-23,55,59.0,0.0,0.77,26.0,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False
2025-09-23,55,59.0,0.0,0.7,96.0,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False
2025-09-23,55,59.0,0.0,0.67,104.0,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False
2025-09-23,55,59.0,0.0,0.63,11.0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
2025-09-23,55,59.0,0.0,0.6,2.5,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
2025-09-23,55,59.0,0.0,0.6,2.5,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
2025-09-23,55,59.0,0.0,0.53,12.0,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False
2025-09-23,55,59.0,0.0,0.53,12.0,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False
2025-09-23,55,59.0,0.0,0.53,12.0,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False
2025-09-23,55,59.0,0.0,0.53,4.0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
2025-09-23,55,59.0,0.0,0.5,72.0,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False
2025-09-23,55,59.0,0.0,0.37,24.0,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False
2025-09-23,55,59.0,0.0,0.33,8.0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
2025-09-23,55,59.0,0.0,0.33,7.0,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False
2025-09-23,55,59.0,0.0,0.33,8.0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
2025-09-23,55,59.0,0.0,0.3,4.0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
2025-09-23,55,59.0,0.0,0.27,48.0,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False
2025-09-23,55,59.0,0.0,0.27,60.0,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False
2025-09-23,55,59.0,0.0,0.27,12.0,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False
2025-09-23,55,59.0,0.0,0.23,5.0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
2025-09-23,55,59.0,0.0,0.23,5.0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
2025-09-23,55,59.0,0.0,0.13,4.0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
2025-09-23,55,59.0,0.0,0.13,4.0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
