Date,NumOfAnimals,average_temp,Precipitation,MonthsInCare,AgeInMonths,Season_Spring,Season_Summer,Season_Fall,Season_Winter,DayOfWeek_Monday,DayOfWeek_Tuesday,DayOfWeek_Wednesday,DayOfWeek_Thursday,DayOfWeek_Friday,DayOfWeek_Saturday,DayOfWeek_Sunday,Species_Cat,Species_Dog,Species_Rabbit Sh,Species_Species_Kitten
2025-06-21,58,54.0,0.0,8.07,8.0,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
2025-06-21,58,54.0,0.0,7.83,26.0,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
2025-06-21,58,54.0,0.0,6.13,7.0,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
2025-06-21,58,54.0,0.0,5.63,48.0,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
2025-06-21,58,54.0,0.0,4.07,87.0,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
2025-06-21,58,54.0,0.0,3.47,43.0,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
2025-06-21,58,54.0,0.0,2.6,50.0,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
2025-06-21,58,54.0,0.0,2.2,11.0,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
2025-06-21,58,54.0,0.0,2.2,11.0,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
2025-06-21,58,54.0,0.0,2.1,61.0,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
2025-06-21,58,54.0,0.0,2.0,14.0,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
2025-06-21,58,54.0,0.0,1.97,69.0,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
2025-06-21,58,54.0,0.0,1.9,4.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True
2025-06-21,58,54.0,0.0,1.6,13.0,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
2025-06-21,58,54.0,0.0,1.5,2.5,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True
2025-06-21,58,54.0,0.0,1.5,99.0,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
2025-06-21,58,54.0,0.0,1.4,25.0,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
2025-06-21,58,54.0,0.0,1.33,120.0,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
2025-06-21,58,54.0,0.0,1.1,2.5,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True
2025-06-21,58,54.0,0.0,1.07,17.0,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
2025-06-21,58,54.0,0.0,1.0,48.0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False
2025-06-21,58,54.0,0.0,0.93,44.0,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
2025-06-21,58,54.0,0.0,0.8,16.0,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
2025-06-21,58,54.0,0.0,0.7,3.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True
2025-06-21,58,54.0,0.0,0.67,6.0,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
2025-06-21,58,54.0,0.0,0.63,36.0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False
2025-06-21,58,54.0,0.0,0.6,24.0,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
2025-06-21,58,54.0,0.0,0.6,72.0,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
2025-06-21,58,54.0,0.0,0.57,13.0,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
2025-06-21,58,54.0,0.0,0.57,60.0,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
2025-06-21,58,54.0,0.0,0.57,13.0,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
2025-06-21,58,54.0,0.0,0.57,53.0,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
2025-06-21,58,54.0,0.0,0.53,103.0,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
2025-06-21,58,54.0,0.0,0.5,62.0,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
2025-06-21,58,54.0,0.0,0.5,27.0,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
2025-06-21,58,54.0,0.0,0.43,48.0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False
