Date,NumOfAnimals,average_temp,Precipitation,MonthsInCare,AgeInMonths,Season_Spring,Season_Summer,Season_Fall,Season_Winter,DayOfWeek_Monday,DayOfWeek_Tuesday,DayOfWeek_Wednesday,DayOfWeek_Thursday,DayOfWeek_Friday,DayOfWeek_Saturday,DayOfWeek_Sunday,Species_Barn Cat,Species_Cat,Species_Dog,Species_Rabbit Sh,Species_Species_Kitten
2025-05-18,46,53.0,0.0,6.93,7.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
2025-05-18,46,53.0,0.0,6.7,25.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
2025-05-18,46,53.0,0.0,5.0,6.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
2025-05-18,46,53.0,0.0,4.5,47.0,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
2025-05-18,46,53.0,0.0,2.7,8.0,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
2025-05-18,46,53.0,0.0,2.67,20.0,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
2025-05-18,46,53.0,0.0,2.33,42.0,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
2025-05-18,46,53.0,0.0,2.33,26.0,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
2025-05-18,46,53.0,0.0,2.1,49.0,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
2025-05-18,46,53.0,0.0,2.07,25.0,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2025-05-18,46,53.0,0.0,2.0,61.0,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
2025-05-18,46,53.0,0.0,1.47,49.0,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
2025-05-18,46,53.0,0.0,1.37,61.0,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
2025-05-18,46,53.0,0.0,1.17,61.0,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
2025-05-18,46,53.0,0.0,1.1,41.0,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
2025-05-18,46,53.0,0.0,1.1,73.0,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
