Date,NumOfAnimals,average_temp,Precipitation,MonthsInCare,AgeInMonths,Season_Spring,Season_Summer,Season_Fall,Season_Winter,DayOfWeek_Monday,DayOfWeek_Tuesday,DayOfWeek_Wednesday,DayOfWeek_Thursday,DayOfWeek_Friday,DayOfWeek_Saturday,DayOfWeek_Sunday,Species_Bird,Species_Cat,Species_Dog,Species_Rabbit Sh,Species_Species_Kitten
2025-09-21,66,61.0,0.0,3.67,75.0,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
2025-09-21,66,61.0,0.0,2.8,50.0,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
2025-09-21,66,61.0,0.0,2.67,14.0,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2025-09-21,66,61.0,0.0,2.17,75.0,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
2025-09-21,66,61.0,0.0,2.1,37.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
2025-09-21,66,61.0,0.0,2.0,4.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
2025-09-21,66,61.0,0.0,2.0,4.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
2025-09-21,66,61.0,0.0,1.87,4.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
2025-09-21,66,61.0,0.0,1.73,65.0,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
2025-09-21,66,61.0,0.0,1.5,61.0,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
2025-09-21,66,61.0,0.0,1.43,6.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
2025-09-21,66,61.0,0.0,1.43,6.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
2025-09-21,66,61.0,0.0,1.0,12.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
2025-09-21,66,61.0,0.0,0.83,62.0,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
2025-09-21,66,61.0,0.0,0.8,12.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
2025-09-21,66,61.0,0.0,0.7,0.0,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False
2025-09-21,66,61.0,0.0,0.7,26.0,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
2025-09-21,66,61.0,0.0,0.7,60.0,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
2025-09-21,66,61.0,0.0,0.7,24.0,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
2025-09-21,66,61.0,0.0,0.63,48.0,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
2025-09-21,66,61.0,0.0,0.63,96.0,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
2025-09-21,66,61.0,0.0,0.6,42.0,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
2025-09-21,66,61.0,0.0,0.6,104.0,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
2025-09-21,66,61.0,0.0,0.57,10.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
2025-09-21,66,61.0,0.0,0.53,2.5,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
2025-09-21,66,61.0,0.0,0.53,2.5,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
2025-09-21,66,61.0,0.0,0.53,2.5,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
2025-09-21,66,61.0,0.0,0.5,72.0,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
2025-09-21,66,61.0,0.0,0.47,12.0,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
2025-09-21,66,61.0,0.0,0.47,4.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
2025-09-21,66,61.0,0.0,0.47,3.75,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
2025-09-21,66,61.0,0.0,0.47,12.0,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2025-09-21,66,61.0,0.0,0.47,12.0,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2025-09-21,66,61.0,0.0,0.43,72.0,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2025-09-21,66,61.0,0.0,0.4,8.0,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
2025-09-21,66,61.0,0.0,0.37,6.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
2025-09-21,66,61.0,0.0,0.3,24.0,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
2025-09-21,66,61.0,0.0,0.3,24.0,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2025-09-21,66,61.0,0.0,0.27,8.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
2025-09-21,66,61.0,0.0,0.27,8.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
2025-09-21,66,61.0,0.0,0.27,8.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
2025-09-21,66,61.0,0.0,0.27,7.0,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
2025-09-21,66,61.0,0.0,0.27,8.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
2025-09-21,66,61.0,0.0,0.23,4.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
2025-09-21,66,61.0,0.0,0.2,60.0,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2025-09-21,66,61.0,0.0,0.17,5.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
2025-09-21,66,61.0,0.0,0.17,5.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
2025-09-21,66,61.0,0.0,0.13,10.0,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
2025-09-21,66,61.0,0.0,0.1,3.25,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
2025-09-21,66,61.0,0.0,0.1,3.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
2025-09-21,66,61.0,0.0,0.1,3.25,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
2025-09-21,66,61.0,0.0,0.07,24.0,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False
