Date,NumOfAnimals,average_temp,Precipitation,MonthsInCare,AgeInMonths,Season_Spring,Season_Summer,Season_Fall,Season_Winter,DayOfWeek_Monday,DayOfWeek_Tuesday,DayOfWeek_Wednesday,DayOfWeek_Thursday,DayOfWeek_Friday,DayOfWeek_Saturday,DayOfWeek_Sunday,Species_Barn Cat,Species_Cat,Species_Dog,Species_Rabbit Sh,Species_Species_Kitten
2025-06-23,74,62.0,0.0,8.13,8.0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False
2025-06-23,74,62.0,0.0,7.9,26.0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False
2025-06-23,74,62.0,0.0,6.2,7.0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False
2025-06-23,74,62.0,0.0,5.7,48.0,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False
2025-06-23,74,62.0,0.0,4.13,87.0,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False
2025-06-23,74,62.0,0.0,3.53,43.0,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False
2025-06-23,74,62.0,0.0,2.67,50.0,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False
2025-06-23,74,62.0,0.0,2.27,11.0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False
2025-06-23,74,62.0,0.0,2.27,11.0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False
2025-06-23,74,62.0,0.0,2.17,61.0,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False
2025-06-23,74,62.0,0.0,2.07,14.0,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False
2025-06-23,74,62.0,0.0,2.03,69.0,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False
2025-06-23,74,62.0,0.0,1.97,4.0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2025-06-23,74,62.0,0.0,1.97,4.0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2025-06-23,74,62.0,0.0,1.67,13.0,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False
2025-06-23,74,62.0,0.0,1.57,2.5,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2025-06-23,74,62.0,0.0,1.57,99.0,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False
2025-06-23,74,62.0,0.0,1.47,25.0,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False
2025-06-23,74,62.0,0.0,1.4,121.0,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False
2025-06-23,74,62.0,0.0,1.17,2.75,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2025-06-23,74,62.0,0.0,1.03,3.25,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2025-06-23,74,62.0,0.0,1.0,44.0,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False
2025-06-23,74,62.0,0.0,0.87,16.0,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False
2025-06-23,74,62.0,0.0,0.87,14.0,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False
2025-06-23,74,62.0,0.0,0.77,3.0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2025-06-23,74,62.0,0.0,0.77,3.25,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2025-06-23,74,62.0,0.0,0.77,3.0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2025-06-23,74,62.0,0.0,0.73,6.0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False
2025-06-23,74,62.0,0.0,0.7,2.75,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2025-06-23,74,62.0,0.0,0.7,2.75,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2025-06-23,74,62.0,0.0,0.7,2.75,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2025-06-23,74,62.0,0.0,0.7,36.0,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False
2025-06-23,74,62.0,0.0,0.7,36.0,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False
2025-06-23,74,62.0,0.0,0.7,2.75,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2025-06-23,74,62.0,0.0,0.67,24.0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False
2025-06-23,74,62.0,0.0,0.67,72.0,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False
2025-06-23,74,62.0,0.0,0.63,13.0,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False
2025-06-23,74,62.0,0.0,0.63,60.0,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False
2025-06-23,74,62.0,0.0,0.63,13.0,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False
2025-06-23,74,62.0,0.0,0.63,53.0,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False
2025-06-23,74,62.0,0.0,0.6,103.0,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False
2025-06-23,74,62.0,0.0,0.57,27.0,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False
2025-06-23,74,62.0,0.0,0.57,62.0,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False
2025-06-23,74,62.0,0.0,0.5,45.0,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False
2025-06-23,74,62.0,0.0,0.5,48.0,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False
2025-06-23,74,62.0,0.0,0.47,3.25,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2025-06-23,74,62.0,0.0,0.47,72.0,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False
2025-06-23,74,62.0,0.0,0.4,24.0,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False
2025-06-23,74,62.0,0.0,0.4,72.0,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False
2025-06-23,74,62.0,0.0,0.37,2.5,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2025-06-23,74,62.0,0.0,0.37,12.0,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False
2025-06-23,74,62.0,0.0,0.37,12.0,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False
2025-06-23,74,62.0,0.0,0.3,3.0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2025-06-23,74,62.0,0.0,0.3,3.0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2025-06-23,74,62.0,0.0,0.3,3.0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2025-06-23,74,62.0,0.0,0.3,18.0,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False
2025-06-23,74,62.0,0.0,0.3,60.0,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False
2025-06-23,74,62.0,0.0,0.27,6.0,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False
