Date,NumOfAnimals,average_temp,Precipitation,MonthsInCare,AgeInMonths,Season_Spring,Season_Summer,Season_Fall,Season_Winter,DayOfWeek_Monday,DayOfWeek_Tuesday,DayOfWeek_Wednesday,DayOfWeek_Thursday,DayOfWeek_Friday,DayOfWeek_Saturday,DayOfWeek_Sunday,Species_Barn Cat,Species_Cat,Species_Dog,Species_Rabbit Sh,Species_Species_Kitten
2025-04-27,56,51.0,0.0,6.73,150.0,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2025-04-27,56,51.0,0.0,6.33,42.0,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2025-04-27,56,51.0,0.0,6.23,6.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
2025-04-27,56,51.0,0.0,6.0,24.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
2025-04-27,56,51.0,0.0,5.63,53.0,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
2025-04-27,56,51.0,0.0,4.3,5.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
2025-04-27,56,51.0,0.0,4.23,15.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
2025-04-27,56,51.0,0.0,4.23,15.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
2025-04-27,56,51.0,0.0,3.8,46.0,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
2025-04-27,56,51.0,0.0,2.23,86.0,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
2025-04-27,56,51.0,0.0,1.97,19.0,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
2025-04-27,56,51.0,0.0,1.63,41.0,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
2025-04-27,56,51.0,0.0,1.53,5.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
2025-04-27,56,51.0,0.0,1.53,6.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
2025-04-27,56,51.0,0.0,1.4,49.0,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
2025-04-27,56,51.0,0.0,1.3,61.0,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
2025-04-27,56,51.0,0.0,1.07,92.0,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
2025-04-27,56,51.0,0.0,0.97,120.0,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2025-04-27,56,51.0,0.0,0.97,24.0,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
2025-04-27,56,51.0,0.0,0.77,48.0,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
2025-04-27,56,51.0,0.0,0.73,25.0,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
2025-04-27,56,51.0,0.0,0.67,60.0,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
2025-04-27,56,51.0,0.0,0.57,36.0,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
2025-04-27,56,51.0,0.0,0.47,60.0,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
