Date,NumOfAnimals,average_temp,Precipitation,MonthsInCare,AgeInMonths,Season_Spring,Season_Summer,Season_Fall,Season_Winter,DayOfWeek_Monday,DayOfWeek_Tuesday,DayOfWeek_Wednesday,DayOfWeek_Thursday,DayOfWeek_Friday,DayOfWeek_Saturday,DayOfWeek_Sunday,Species_Barn Cat,Species_Cat,Species_Dog,Species_Rabbit Sh,Species_Species_Kitten
2025-06-28,65,62.0,0.0,8.3,8.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
2025-06-28,65,62.0,0.0,8.07,26.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
2025-06-28,65,62.0,0.0,6.37,7.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
2025-06-28,65,62.0,0.0,5.87,48.0,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
2025-06-28,65,62.0,0.0,3.7,43.0,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
2025-06-28,65,62.0,0.0,2.83,50.0,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
2025-06-28,65,62.0,0.0,2.43,11.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
2025-06-28,65,62.0,0.0,2.43,11.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
2025-06-28,65,62.0,0.0,2.33,61.0,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
2025-06-28,65,62.0,0.0,2.23,14.0,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
2025-06-28,65,62.0,0.0,2.2,69.0,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
2025-06-28,65,62.0,0.0,1.83,13.0,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
2025-06-28,65,62.0,0.0,1.73,99.0,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
2025-06-28,65,62.0,0.0,1.63,25.0,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
2025-06-28,65,62.0,0.0,1.57,121.0,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
2025-06-28,65,62.0,0.0,1.33,2.75,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
2025-06-28,65,62.0,0.0,1.17,45.0,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
2025-06-28,65,62.0,0.0,1.03,16.0,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
2025-06-28,65,62.0,0.0,0.97,24.0,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
2025-06-28,65,62.0,0.0,0.93,3.25,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
2025-06-28,65,62.0,0.0,0.9,6.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
2025-06-28,65,62.0,0.0,0.87,3.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
2025-06-28,65,62.0,0.0,0.87,36.0,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False
2025-06-28,65,62.0,0.0,0.87,3.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
2025-06-28,65,62.0,0.0,0.83,72.0,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
2025-06-28,65,62.0,0.0,0.8,53.0,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
2025-06-28,65,62.0,0.0,0.8,13.0,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
2025-06-28,65,62.0,0.0,0.8,13.0,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
2025-06-28,65,62.0,0.0,0.77,103.0,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
2025-06-28,65,62.0,0.0,0.73,27.0,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
2025-06-28,65,62.0,0.0,0.73,62.0,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
2025-06-28,65,62.0,0.0,0.67,46.0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False
2025-06-28,65,62.0,0.0,0.67,48.0,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False
2025-06-28,65,62.0,0.0,0.63,72.0,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
2025-06-28,65,62.0,0.0,0.57,72.0,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
2025-06-28,65,62.0,0.0,0.57,24.0,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
2025-06-28,65,62.0,0.0,0.53,13.0,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False
